PAYMENT_ID,ORDER_ID,PAYMENT_DATE,PAYMENT_MODE,PAYMENT_STATUS,AMOUNT
79837,75319,2024-04-07,CARD,SUCCESS,3744.45
79838,75320,2023-05-29,CARD,SUCCESS,778.85
79839,75321,2025-09-21,PAYPAL,SUCCESS,220.42
79840,75322,2023-06-24,GOOGLE_PAY,SUCCESS,555.57
79841,75323,2023-02-18,CARD,SUCCESS,294.34
79842,75324,2025-11-21,CARD,SUCCESS,411.15
79843,75325,2025-06-13,CARD,REFUNDED,756.10
79844,75325,2025-06-17,CARD,REFUNDED,756.10
79845,75326,2024-05-10,CARD,SUCCESS,1051.54
79846,75327,2025-03-21,CARD,SUCCESS,243.20
79847,75328,2023-09-09,APPLE_PAY,SUCCESS,650.11
79848,75329,2023-08-23,CARD,REFUNDED,2070.93
79849,75330,2023-09-11,CARD,SUCCESS,1000.34
79850,75331,2023-11-16,CARD,SUCCESS,4613.00
79851,75332,2025-09-25,CARD,SUCCESS,1198.21
79852,75333,2024-04-16,CARD,REFUNDED,609.84
79853,75334,2025-04-16,CARD,SUCCESS,3494.73
79854,75335,2023-10-03,PAYPAL,SUCCESS,822.51
79855,75336,2023-02-23,CARD,SUCCESS,522.42
79856,75337,2023-01-15,CARD,SUCCESS,1494.26
79857,75338,2024-09-26,PAYPAL,FAILED,3074.70
79858,75339,2023-06-13,PAYPAL,SUCCESS,995.52
79859,75340,2024-10-03,CARD,FAILED,241.91
79860,75341,2024-01-09,CARD,SUCCESS,2301.23
79861,75342,2023-09-30,CARD,PENDING,9860.01
79862,75343,2024-11-15,PAYPAL,SUCCESS,1529.08
79863,75344,2024-02-25,CARD,SUCCESS,228.29
79864,75345,2023-07-28,CARD,SUCCESS,171.74
79865,75346,2024-05-16,CARD,SUCCESS,1006.30
79866,75347,2025-01-29,CARD,SUCCESS,561.35
79867,75348,2023-02-03,CARD,SUCCESS,4729.71
79868,75349,2024-06-20,CARD,SUCCESS,1547.89
79869,75350,2025-11-28,CARD,SUCCESS,943.40
79870,75351,2025-11-18,PAYPAL,SUCCESS,1103.77
79871,75352,2024-05-05,CARD,PENDING,268.85
79872,75352,2024-05-08,CARD,SUCCESS,268.85
79873,75353,2025-01-12,CARD,PENDING,1288.49
79874,75354,2024-08-07,CARD,SUCCESS,2137.69
79875,75355,2025-10-14,ACH,SUCCESS,732.61
79876,75356,2024-10-13,CARD,PENDING,1065.12
79877,75357,2024-05-09,CARD,SUCCESS,1475.39
79878,75358,2023-03-11,CARD,SUCCESS,437.01
79879,75359,2024-08-04,CARD,SUCCESS,1403.27
79880,75360,2025-05-30,CARD,SUCCESS,963.42
79881,75361,2023-03-04,CARD,SUCCESS,128.25
79882,75362,2025-08-11,PAYPAL,SUCCESS,1843.75
79883,75363,2025-06-22,CARD,REFUNDED,1239.30
79884,75363,2025-07-12,CARD,REFUNDED,1239.30
79885,75364,2025-09-11,CARD,PENDING,498.35
79886,75365,2025-10-15,CARD,SUCCESS,404.10
79887,75366,2024-11-22,CARD,SUCCESS,6099.99
79888,75367,2024-04-03,CARD,SUCCESS,2859.90
79889,75368,2025-09-11,CARD,SUCCESS,2602.24
79890,75369,2024-06-02,CARD,REFUNDED,729.29
79891,75370,2023-06-21,APPLE_PAY,SUCCESS,2886.22
79892,75371,2023-01-29,CARD,SUCCESS,1045.61
79893,75372,2024-05-22,CARD,SUCCESS,4628.73
79894,75373,2024-07-24,CARD,SUCCESS,308.10
79895,75374,2023-03-11,PAYPAL,SUCCESS,3045.49
79896,75375,2023-12-09,ACH,SUCCESS,256.32
79897,75376,2025-11-01,PAYPAL,PENDING,684.11
79898,75377,2023-01-31,APPLE_PAY,PENDING,15.16
79899,75378,2025-07-28,CARD,SUCCESS,445.16
79900,75378,2025-08-07,CARD,REFUNDED,445.16
79901,75379,2025-09-08,CARD,SUCCESS,2408.51
79902,75380,2024-12-27,CARD,SUCCESS,4168.82
79903,75381,2024-08-18,PAYPAL,SUCCESS,2508.58
79904,75382,2024-05-26,CARD,SUCCESS,1415.75
79905,75383,2023-04-19,PAYPAL,SUCCESS,4346.51
79906,75384,2023-10-01,ACH,SUCCESS,1053.64
79907,75385,2023-02-19,GOOGLE_PAY,SUCCESS,392.64
79908,75386,2024-10-24,CARD,SUCCESS,846.47
79909,75387,2023-05-15,CARD,SUCCESS,538.84
79910,75388,2023-02-04,CARD,PENDING,86.28
79911,75389,2024-01-25,CARD,SUCCESS,1802.53
79912,75390,2023-09-22,CARD,FAILED,5155.56
79913,75391,2024-03-16,CARD,SUCCESS,576.59
79914,75392,2025-10-23,CARD,SUCCESS,251.60
79915,75393,2024-01-23,CARD,SUCCESS,3335.11
79916,75394,2023-03-28,CARD,SUCCESS,3265.06
79917,75395,2025-04-21,CARD,PENDING,578.82
79918,75396,2024-05-16,CARD,FAILED,586.34
79919,75397,2023-01-09,CARD,PENDING,179.27
79920,75398,2024-10-29,APPLE_PAY,SUCCESS,3417.48
79921,75399,2023-04-22,CARD,SUCCESS,49.30
79922,75400,2024-04-02,CARD,SUCCESS,222.78
79923,75401,2024-10-30,CARD,SUCCESS,296.81
79924,75402,2024-09-08,PAYPAL,REFUNDED,1016.82
79925,75403,2023-05-19,CARD,FAILED,30.24
79926,75404,2025-06-28,CARD,SUCCESS,66.63
79927,75405,2024-11-02,CARD,SUCCESS,128.70
79928,75406,2023-09-09,PAYPAL,SUCCESS,4414.04
79929,75406,2023-09-26,PAYPAL,REFUNDED,4414.04
79930,75407,2025-08-25,CARD,REFUNDED,511.62
79931,75407,2025-09-19,CARD,REFUNDED,272.39
79932,75408,2024-03-28,CARD,SUCCESS,5.10
79933,75409,2025-04-29,ACH,SUCCESS,855.03
79934,75410,2023-08-20,CARD,SUCCESS,1494.31
79935,75411,2025-05-10,CARD,FAILED,1362.84
79936,75412,2023-03-26,GOOGLE_PAY,SUCCESS,2506.64
79937,75413,2023-04-28,APPLE_PAY,SUCCESS,504.36
79938,75414,2023-10-26,CARD,SUCCESS,1300.00
79939,75415,2025-08-31,CARD,SUCCESS,2351.53
79940,75416,2024-03-12,PAYPAL,SUCCESS,3422.84
79941,75417,2025-09-03,CARD,SUCCESS,909.75
79942,75418,2024-03-11,CARD,PENDING,1760.19
79943,75418,2024-03-14,CARD,SUCCESS,1760.19
79944,75419,2024-01-09,ACH,FAILED,476.96
79945,75420,2023-01-22,CARD,SUCCESS,492.09
79946,75421,2024-08-14,PAYPAL,SUCCESS,726.60
79947,75422,2025-06-19,CARD,SUCCESS,2378.38
79948,75423,2023-03-30,ACH,REFUNDED,951.10
79949,75423,2023-04-16,ACH,REFUNDED,951.10
79950,75424,2025-12-16,CARD,SUCCESS,1203.82
79951,75425,2024-04-18,PAYPAL,SUCCESS,1036.80
79952,75426,2024-11-11,APPLE_PAY,PENDING,65.57
79953,75427,2025-04-04,CARD,SUCCESS,4434.34
79954,75428,2024-07-25,CARD,SUCCESS,305.82
79955,75429,2025-08-02,PAYPAL,SUCCESS,1367.11
79956,75430,2023-04-22,PAYPAL,SUCCESS,497.25
79957,75431,2024-12-04,CARD,SUCCESS,4034.10
79958,75432,2024-04-19,PAYPAL,SUCCESS,73.12
79959,75433,2024-07-31,CARD,SUCCESS,469.03
79960,75434,2024-11-18,CARD,PENDING,3138.02
79961,75435,2025-01-19,CARD,SUCCESS,2063.46
79962,75436,2023-01-23,CARD,SUCCESS,375.00
79963,75437,2025-08-16,CARD,SUCCESS,1172.62
79964,75438,2023-05-13,APPLE_PAY,PENDING,621.51
79965,75439,2025-03-09,CARD,SUCCESS,459.36
79966,75440,2024-07-28,CARD,SUCCESS,3329.55
79967,75441,2023-04-16,CARD,SUCCESS,204.84
79968,75442,2023-08-22,ACH,SUCCESS,1712.30
79969,75443,2023-06-18,CARD,PENDING,347.70
79970,75444,2023-03-13,CARD,SUCCESS,178.05
79971,75445,2025-06-11,CARD,SUCCESS,1169.40
79972,75446,2025-01-07,CARD,SUCCESS,3161.89
79973,75447,2024-10-20,CARD,SUCCESS,916.16
79974,75448,2025-05-25,CARD,SUCCESS,38.68
79975,75449,2023-04-21,CARD,PENDING,1690.80
79976,75450,2025-02-27,CARD,PENDING,826.16
79977,75451,2025-05-04,CARD,SUCCESS,377.97
79978,75452,2025-08-21,CARD,SUCCESS,2912.26
79979,75453,2025-10-05,PAYPAL,SUCCESS,1295.31
79980,75454,2025-04-24,PAYPAL,SUCCESS,4916.98
79981,75455,2024-02-12,CARD,SUCCESS,1018.36
79982,75456,2023-12-14,CARD,SUCCESS,3434.08
79983,75457,2024-07-02,CARD,SUCCESS,880.12
79984,75458,2023-06-13,CARD,SUCCESS,66.33
79985,75459,2023-04-21,CARD,PENDING,470.09
79986,75460,2024-02-28,CARD,SUCCESS,2781.33
79987,75461,2025-09-29,CARD,SUCCESS,4872.72
79988,75462,2024-12-24,APPLE_PAY,REFUNDED,236.28
79989,75463,2023-01-06,CARD,SUCCESS,227.94
79990,75464,2024-08-29,CARD,PENDING,763.28
79991,75465,2023-03-13,PAYPAL,SUCCESS,2367.83
79992,75466,2024-04-28,CARD,SUCCESS,670.77
79993,75467,2023-12-24,CARD,SUCCESS,610.92
79994,75468,2023-11-09,CARD,PENDING,3575.03
79995,75469,2025-11-07,CARD,SUCCESS,7271.22
79996,75470,2025-12-16,CARD,SUCCESS,1166.59
79997,75471,2025-07-29,CARD,SUCCESS,1846.71
79998,75472,2023-12-15,CARD,SUCCESS,333.44
79999,75473,2025-08-17,GOOGLE_PAY,SUCCESS,2198.75
80000,75474,2023-02-11,CARD,SUCCESS,4852.70
80001,75475,2025-02-10,CARD,REFUNDED,734.19
80002,75476,2024-12-25,PAYPAL,SUCCESS,5632.49
80003,75477,2024-04-12,CARD,SUCCESS,119.25
80004,75478,2024-02-07,ACH,SUCCESS,1268.50
80005,75479,2023-01-08,CARD,SUCCESS,2814.24
80006,75480,2025-06-14,CARD,SUCCESS,560.24
80007,75481,2024-10-03,GOOGLE_PAY,SUCCESS,1565.67
80008,75482,2023-03-31,CARD,SUCCESS,273.07
80009,75483,2023-09-22,CARD,REFUNDED,1578.26
80010,75484,2024-12-17,CARD,SUCCESS,498.44
80011,75485,2023-03-13,CARD,SUCCESS,1876.03
80012,75486,2025-10-07,PAYPAL,SUCCESS,1069.74
80013,75487,2023-05-23,CARD,SUCCESS,1435.75
80014,75488,2023-12-02,CARD,PENDING,2852.26
80015,75488,2023-12-03,CARD,SUCCESS,2852.26
80016,75489,2024-08-27,CARD,FAILED,125.10
80017,75490,2025-01-05,CARD,SUCCESS,4373.49
80018,75491,2025-11-09,CARD,PENDING,136.10
80019,75491,2025-11-10,CARD,SUCCESS,136.10
80020,75492,2023-12-13,CARD,PENDING,78.56
80021,75493,2024-11-30,CARD,PENDING,639.53
80022,75494,2023-05-14,CARD,SUCCESS,1333.43
80023,75495,2025-04-02,CARD,REFUNDED,188.61
80024,75496,2025-02-07,PAYPAL,SUCCESS,1975.01
80025,75497,2025-11-23,CARD,SUCCESS,3709.87
80026,75498,2024-11-18,CARD,SUCCESS,2332.09
80027,75499,2024-01-09,CARD,SUCCESS,4968.78
80028,75500,2024-02-10,CARD,PENDING,273.64
80029,75501,2025-08-31,CARD,SUCCESS,1534.92
80030,75502,2023-09-12,GOOGLE_PAY,SUCCESS,1110.02
80031,75503,2024-05-31,CARD,FAILED,1042.15
80032,75504,2023-01-10,CARD,SUCCESS,814.79
80033,75505,2023-06-08,CARD,SUCCESS,1131.16
80034,75506,2023-09-04,CARD,SUCCESS,673.42
80035,75507,2024-12-22,CARD,SUCCESS,14647.98
80036,75508,2025-06-16,APPLE_PAY,FAILED,1553.93
80037,75509,2025-08-23,ACH,SUCCESS,1582.82
80038,75510,2025-05-15,PAYPAL,FAILED,543.49
80039,75511,2023-12-09,CARD,SUCCESS,2334.02
80040,75512,2025-05-12,CARD,SUCCESS,3494.91
80041,75513,2025-04-08,CARD,PENDING,83.88
80042,75514,2024-07-05,CARD,FAILED,97.84
80043,75515,2025-02-09,GOOGLE_PAY,SUCCESS,4251.36
80044,75516,2023-11-24,CARD,SUCCESS,965.24
80045,75517,2023-10-03,CARD,SUCCESS,18529.46
80046,75518,2024-02-03,CARD,PENDING,3361.03
80047,75519,2024-02-06,CARD,PENDING,1610.87
80048,75519,2024-02-07,CARD,SUCCESS,1610.87
80049,75520,2025-05-11,CARD,SUCCESS,656.50
80050,75521,2023-08-15,ACH,SUCCESS,1605.88
80051,75522,2024-05-08,PAYPAL,PENDING,3625.13
80052,75523,2024-12-24,GOOGLE_PAY,SUCCESS,10.02
80053,75524,2025-10-18,CARD,SUCCESS,3756.17
80054,75525,2023-01-28,CARD,SUCCESS,957.13
80055,75526,2025-10-03,CARD,FAILED,553.49
80056,75527,2023-03-09,CARD,SUCCESS,506.29
80057,75528,2025-10-16,APPLE_PAY,FAILED,318.36
80058,75529,2025-02-24,CARD,SUCCESS,10889.84
80059,75530,2025-01-11,PAYPAL,SUCCESS,655.13
80060,75531,2023-05-27,CARD,SUCCESS,641.35
80061,75532,2025-12-03,CARD,PENDING,1030.85
80062,75533,2025-05-03,CARD,PENDING,14412.85
80063,75533,2025-05-06,CARD,SUCCESS,14412.85
80064,75534,2025-02-18,ACH,SUCCESS,3073.84
80065,75535,2025-11-02,CARD,PENDING,450.12
80066,75536,2023-09-01,PAYPAL,SUCCESS,475.72
80067,75537,2024-09-06,APPLE_PAY,PENDING,47.93
80068,75538,2025-01-25,CARD,PENDING,1845.02
80069,75539,2024-06-16,CARD,SUCCESS,3994.67
80070,75540,2023-01-22,ACH,SUCCESS,983.31
80071,75541,2024-07-14,CARD,SUCCESS,243.86
80072,75542,2024-05-17,ACH,SUCCESS,2871.93
80073,75543,2025-02-27,PAYPAL,PENDING,6803.75
80074,75544,2024-10-29,ACH,FAILED,469.27
80075,75545,2024-09-15,PAYPAL,PENDING,713.62
80076,75546,2024-06-05,CARD,PENDING,2596.22
80077,75547,2023-11-22,APPLE_PAY,SUCCESS,1072.87
80078,75548,2024-11-12,CARD,SUCCESS,262.56
80079,75549,2023-09-16,CARD,SUCCESS,388.22
80080,75550,2025-07-13,CARD,SUCCESS,490.78
80081,75551,2025-12-16,CARD,SUCCESS,420.20
80082,75552,2024-09-24,ACH,SUCCESS,247.87
80083,75553,2025-02-22,CARD,SUCCESS,2081.86
80084,75554,2024-09-26,PAYPAL,SUCCESS,2986.93
80085,75555,2023-05-31,CARD,SUCCESS,559.62
80086,75556,2024-09-03,CARD,FAILED,261.35
80087,75557,2023-05-24,CARD,SUCCESS,2867.13
80088,75557,2023-06-04,CARD,REFUNDED,2867.13
80089,75558,2024-02-07,CARD,SUCCESS,600.56
80090,75559,2023-04-25,PAYPAL,SUCCESS,1549.80
80091,75560,2023-05-28,PAYPAL,SUCCESS,1373.24
80092,75561,2023-03-22,CARD,SUCCESS,1222.28
80093,75562,2024-01-30,CARD,PENDING,821.48
80094,75563,2024-07-15,CARD,SUCCESS,1087.04
80095,75564,2025-11-29,ACH,SUCCESS,1390.80
80096,75565,2023-12-10,ACH,SUCCESS,275.37
80097,75566,2024-02-29,ACH,SUCCESS,2452.37
80098,75567,2024-06-24,CARD,SUCCESS,393.19
80099,75568,2025-02-26,CARD,SUCCESS,2563.75
80100,75569,2024-05-16,GOOGLE_PAY,REFUNDED,1300.68
80101,75570,2025-01-16,ACH,SUCCESS,47.80
80102,75571,2025-03-22,CARD,FAILED,145.62
80103,75572,2025-09-11,CARD,PENDING,915.68
80104,75572,2025-09-14,CARD,SUCCESS,915.68
80105,75573,2025-07-23,CARD,SUCCESS,1891.03
80106,75574,2025-10-09,CARD,SUCCESS,3276.64
80107,75575,2024-02-24,CARD,SUCCESS,213.94
80108,75576,2023-08-21,PAYPAL,SUCCESS,2409.58
80109,75577,2023-11-27,ACH,FAILED,436.05
80110,75578,2024-03-08,CARD,PENDING,2008.30
80111,75579,2024-07-28,PAYPAL,SUCCESS,884.87
80112,75580,2024-02-01,CARD,REFUNDED,1142.73
80113,75581,2025-03-20,CARD,SUCCESS,1273.48
80114,75582,2024-08-11,CARD,SUCCESS,698.24
80115,75583,2024-09-19,CARD,SUCCESS,1339.50
80116,75584,2024-11-17,PAYPAL,SUCCESS,2729.50
80117,75585,2025-12-13,CARD,SUCCESS,2733.47
80118,75586,2023-04-28,CARD,PENDING,3031.89
80119,75587,2023-03-05,ACH,SUCCESS,1208.42
80120,75588,2023-10-02,CARD,FAILED,723.89
80121,75589,2025-11-25,CARD,FAILED,589.47
80122,75590,2024-06-21,CARD,SUCCESS,3367.38
80123,75591,2024-12-20,CARD,SUCCESS,2707.79
80124,75592,2024-06-29,CARD,SUCCESS,783.56
80125,75593,2023-07-15,ACH,SUCCESS,3471.91
80126,75594,2025-01-10,CARD,SUCCESS,276.98
80127,75595,2023-02-01,CARD,SUCCESS,122.18
80128,75596,2024-10-04,CARD,PENDING,795.25
80129,75597,2023-05-27,PAYPAL,SUCCESS,1195.36
80130,75598,2023-05-01,CARD,SUCCESS,2351.82
80131,75599,2025-10-26,PAYPAL,SUCCESS,398.82
80132,75600,2023-09-21,CARD,SUCCESS,856.60
80133,75601,2025-07-23,GOOGLE_PAY,PENDING,362.75
80134,75602,2024-01-25,APPLE_PAY,SUCCESS,663.00
80135,75603,2023-08-11,CARD,SUCCESS,153.36
80136,75604,2025-11-01,CARD,SUCCESS,2472.25
80137,75605,2025-09-27,CARD,SUCCESS,970.74
80138,75606,2024-09-18,APPLE_PAY,SUCCESS,293.84
80139,75607,2024-04-28,CARD,SUCCESS,249.58
80140,75608,2025-06-24,CARD,SUCCESS,340.29
80141,75609,2024-11-22,CARD,REFUNDED,5054.08
80142,75609,2024-12-13,CARD,REFUNDED,5054.08
80143,75610,2025-01-16,ACH,SUCCESS,328.63
80144,75611,2023-03-09,CARD,REFUNDED,1504.70
80145,75612,2025-07-15,CARD,SUCCESS,7633.37
80146,75613,2025-10-02,PAYPAL,FAILED,73.98
80147,75614,2025-09-25,APPLE_PAY,SUCCESS,854.71
80148,75615,2024-10-31,APPLE_PAY,REFUNDED,1171.29
80149,75615,2024-11-03,APPLE_PAY,REFUNDED,332.65
80150,75616,2025-08-08,CARD,PENDING,2312.69
80151,75617,2023-06-02,PAYPAL,SUCCESS,2370.53
80152,75618,2023-12-04,CARD,SUCCESS,2719.00
80153,75619,2023-07-06,CARD,SUCCESS,591.59
80154,75620,2023-07-05,PAYPAL,PENDING,212.01
80155,75621,2024-05-11,PAYPAL,SUCCESS,4033.97
80156,75622,2025-05-14,PAYPAL,SUCCESS,2677.61
80157,75623,2025-01-28,CARD,SUCCESS,1421.60
80158,75624,2023-11-21,CARD,REFUNDED,131.05
80159,75624,2023-12-06,CARD,REFUNDED,131.05
80160,75625,2023-05-11,CARD,SUCCESS,420.06
80161,75626,2023-03-17,CARD,SUCCESS,2378.63
80162,75627,2023-08-25,CARD,SUCCESS,2499.07
80163,75628,2024-11-18,PAYPAL,SUCCESS,110.96
80164,75629,2024-01-13,CARD,SUCCESS,2705.83
80165,75630,2023-01-15,CARD,FAILED,1495.38
80166,75631,2023-12-27,CARD,SUCCESS,344.99
80167,75632,2023-05-18,CARD,SUCCESS,18.36
80168,75633,2024-10-24,CARD,FAILED,84.90
80169,75634,2025-08-10,CARD,PENDING,92.41
80170,75635,2024-02-18,PAYPAL,PENDING,2369.35
80171,75636,2025-03-04,CARD,SUCCESS,343.62
80172,75637,2025-07-07,PAYPAL,SUCCESS,59.87
80173,75638,2024-12-04,CARD,SUCCESS,14.60
80174,75639,2023-09-28,ACH,REFUNDED,1224.59
80175,75639,2023-10-13,ACH,REFUNDED,826.54
80176,75640,2023-12-13,APPLE_PAY,SUCCESS,327.76
80177,75641,2023-11-14,CARD,SUCCESS,2947.67
80178,75642,2025-09-27,CARD,SUCCESS,1880.20
80179,75643,2023-11-27,CARD,REFUNDED,1346.56
80180,75644,2024-07-16,CARD,SUCCESS,100.97
80181,75645,2025-06-25,PAYPAL,SUCCESS,8809.15
80182,75646,2023-08-29,PAYPAL,SUCCESS,68.10
80183,75647,2025-12-05,CARD,SUCCESS,244.54
80184,75648,2023-07-19,ACH,SUCCESS,2479.66
80185,75649,2023-08-26,GOOGLE_PAY,PENDING,3450.62
80186,75650,2023-10-25,CARD,FAILED,530.20
80187,75651,2025-01-08,CARD,SUCCESS,4015.53
80188,75652,2023-09-02,GOOGLE_PAY,SUCCESS,1305.98
80189,75653,2023-01-23,PAYPAL,SUCCESS,2517.36
80190,75654,2025-02-19,APPLE_PAY,FAILED,302.02
80191,75655,2023-03-24,CARD,SUCCESS,3345.44
80192,75656,2025-02-21,CARD,SUCCESS,650.32
80193,75657,2023-06-07,ACH,SUCCESS,1195.17
80194,75658,2025-08-20,ACH,SUCCESS,90.24
80195,75659,2024-08-31,CARD,PENDING,1541.79
80196,75660,2023-04-18,ACH,SUCCESS,710.67
80197,75661,2024-09-17,CARD,SUCCESS,533.33
80198,75662,2024-11-19,APPLE_PAY,REFUNDED,2393.52
80199,75662,2024-12-02,APPLE_PAY,REFUNDED,2393.52
80200,75663,2023-11-15,CARD,SUCCESS,11.31
80201,75664,2023-06-26,PAYPAL,SUCCESS,1449.35
80202,75665,2024-04-25,CARD,FAILED,591.48
80203,75666,2024-11-16,CARD,SUCCESS,2208.58
80204,75667,2025-06-21,CARD,SUCCESS,2943.26
80205,75668,2023-04-12,CARD,SUCCESS,51.60
80206,75668,2023-04-18,CARD,REFUNDED,51.60
80207,75669,2023-01-13,CARD,SUCCESS,2347.15
80208,75670,2025-10-16,CARD,PENDING,656.25
80209,75670,2025-10-19,CARD,SUCCESS,656.25
80210,75671,2025-06-13,CARD,FAILED,290.26
80211,75672,2025-07-09,CARD,SUCCESS,274.68
80212,75673,2023-01-26,CARD,SUCCESS,216.12
80213,75674,2024-08-10,CARD,SUCCESS,267.54
80214,75674,2024-08-15,CARD,REFUNDED,267.54
80215,75675,2024-05-10,PAYPAL,SUCCESS,584.32
80216,75676,2025-06-09,PAYPAL,SUCCESS,154.31
80217,75677,2023-05-02,CARD,PENDING,123.26
80218,75678,2024-10-31,CARD,SUCCESS,1115.58
80219,75679,2025-04-14,CARD,PENDING,801.06
80220,75679,2025-04-15,CARD,SUCCESS,801.06
80221,75680,2024-05-23,CARD,SUCCESS,1358.02
80222,75681,2024-12-07,CARD,PENDING,3937.24
80223,75682,2023-10-27,CARD,SUCCESS,162.61
80224,75683,2024-06-01,ACH,FAILED,366.66
80225,75684,2024-02-15,CARD,PENDING,1707.64
80226,75684,2024-02-16,CARD,SUCCESS,1707.64
80227,75685,2024-09-24,CARD,SUCCESS,2337.58
80228,75686,2024-12-31,PAYPAL,PENDING,576.27
80229,75686,2025-01-01,PAYPAL,SUCCESS,576.27
80230,75687,2024-07-21,CARD,PENDING,6999.90
80231,75688,2024-12-17,CARD,SUCCESS,492.32
80232,75689,2024-03-31,CARD,SUCCESS,481.04
80233,75690,2023-06-13,ACH,SUCCESS,1137.33
80234,75691,2025-09-22,PAYPAL,SUCCESS,4980.58
80235,75692,2023-10-27,CARD,REFUNDED,199.04
80236,75692,2023-10-31,CARD,REFUNDED,199.04
80237,75693,2023-03-20,CARD,SUCCESS,307.54
80238,75694,2025-12-05,CARD,REFUNDED,564.88
80239,75695,2024-05-04,CARD,REFUNDED,829.56
80240,75696,2025-08-07,CARD,SUCCESS,478.01
80241,75697,2023-05-25,CARD,SUCCESS,3508.67
80242,75698,2023-04-16,CARD,SUCCESS,1426.18
80243,75699,2023-02-01,CARD,PENDING,1800.69
80244,75700,2023-05-14,GOOGLE_PAY,FAILED,3724.10
80245,75701,2023-06-05,APPLE_PAY,SUCCESS,2138.93
80246,75702,2024-07-29,CARD,SUCCESS,335.99
80247,75703,2025-08-31,CARD,PENDING,2080.82
80248,75704,2024-03-05,CARD,SUCCESS,1027.50
80249,75705,2023-09-07,CARD,SUCCESS,165.65
80250,75706,2025-06-08,CARD,SUCCESS,1650.75
80251,75707,2023-01-11,CARD,SUCCESS,751.55
80252,75708,2024-09-23,ACH,SUCCESS,1927.50
80253,75709,2024-04-30,GOOGLE_PAY,PENDING,509.42
80254,75709,2024-05-01,GOOGLE_PAY,SUCCESS,509.42
80255,75710,2024-12-27,CARD,SUCCESS,465.81
80256,75711,2023-06-25,CARD,SUCCESS,2002.88
80257,75712,2024-11-21,CARD,SUCCESS,915.55
80258,75713,2023-02-03,CARD,SUCCESS,3502.39
80259,75714,2024-05-20,CARD,FAILED,114.05
80260,75714,2024-05-23,CARD,SUCCESS,114.05
80261,75715,2024-11-18,PAYPAL,REFUNDED,3248.58
80262,75716,2025-11-14,APPLE_PAY,SUCCESS,653.92
80263,75717,2024-12-05,CARD,SUCCESS,2979.09
80264,75718,2025-06-13,PAYPAL,SUCCESS,387.48
80265,75719,2023-01-06,CARD,SUCCESS,1903.66
80266,75720,2025-10-16,CARD,SUCCESS,609.35
80267,75721,2023-09-20,CARD,SUCCESS,8307.13
80268,75722,2025-08-15,CARD,SUCCESS,3945.41
80269,75723,2023-04-01,CARD,SUCCESS,1709.23
80270,75724,2025-07-01,CARD,SUCCESS,552.84
80271,75725,2025-10-28,CARD,PENDING,1528.68
80272,75726,2025-05-09,APPLE_PAY,SUCCESS,3038.83
80273,75727,2023-03-12,CARD,PENDING,253.26
80274,75728,2025-11-23,CARD,SUCCESS,128.83
80275,75729,2025-02-22,ACH,SUCCESS,4516.49
80276,75730,2025-08-17,CARD,SUCCESS,238.50
80277,75731,2025-10-03,CARD,SUCCESS,3295.78
80278,75732,2023-10-28,CARD,SUCCESS,1677.54
80279,75733,2023-05-21,PAYPAL,SUCCESS,3740.24
80280,75734,2025-04-26,GOOGLE_PAY,SUCCESS,85.62
80281,75735,2025-02-16,CARD,PENDING,1080.66
80282,75736,2023-11-04,ACH,SUCCESS,1923.08
80283,75737,2025-04-15,CARD,SUCCESS,3470.03
80284,75738,2024-06-02,CARD,SUCCESS,1444.59
80285,75739,2025-03-12,CARD,PENDING,2420.27
80286,75739,2025-03-12,CARD,SUCCESS,2420.27
80287,75740,2025-04-18,CARD,SUCCESS,361.55
80288,75741,2023-04-27,PAYPAL,SUCCESS,1205.34
80289,75742,2025-12-26,CARD,SUCCESS,1081.87
80290,75743,2023-12-26,CARD,SUCCESS,880.07
80291,75744,2023-09-23,ACH,SUCCESS,4130.80
80292,75745,2025-04-24,GOOGLE_PAY,FAILED,103.22
80293,75746,2025-06-21,CARD,SUCCESS,2410.84
80294,75747,2025-11-08,CARD,SUCCESS,2092.97
80295,75748,2025-11-08,GOOGLE_PAY,FAILED,762.19
80296,75749,2023-10-27,CARD,SUCCESS,877.62
80297,75750,2023-02-26,CARD,SUCCESS,4243.63
80298,75751,2025-05-11,GOOGLE_PAY,SUCCESS,2697.99
80299,75752,2025-12-22,PAYPAL,PENDING,1535.45
80300,75753,2025-06-20,CARD,SUCCESS,807.55
80301,75754,2023-12-31,CARD,SUCCESS,1859.66
80302,75755,2025-08-09,CARD,SUCCESS,658.35
80303,75756,2025-04-17,CARD,SUCCESS,672.45
80304,75757,2025-09-14,CARD,SUCCESS,1959.30
80305,75758,2024-03-23,CARD,FAILED,503.12
80306,75759,2024-07-09,CARD,SUCCESS,878.46
80307,75760,2023-02-01,GOOGLE_PAY,SUCCESS,504.73
80308,75761,2025-12-28,CARD,SUCCESS,449.06
80309,75762,2023-01-03,CARD,SUCCESS,1435.31
80310,75763,2023-11-19,CARD,FAILED,313.08
80311,75764,2023-01-29,ACH,SUCCESS,1124.26
80312,75765,2023-04-07,CARD,SUCCESS,2909.68
80313,75766,2024-04-07,CARD,SUCCESS,3818.47
80314,75767,2025-03-22,CARD,SUCCESS,1455.68
80315,75768,2023-01-03,CARD,SUCCESS,3648.59
80316,75769,2024-07-08,CARD,PENDING,687.45
