PRODUCT_ID,PRODUCT_NAME,CATEGORY,PRICE,STOCK_QTY
24991,Wireless Air Fryer - Model 24991,Home & Kitchen,294.15,5067
24992,Compact Running Socks - Model 24992,Grocery,132.21,3686
24993,Classic Running Socks - Model 24993,Books,21.70,2523
24994,Ultra Mouse - Model 24994,Toys,442.69,3868
24995,Ultra Notebook - Model 24995,Sports,42.65,1645
24996,Durable Car Charger - Model 24996,Beauty,421.21,1260
24997,Pro Yoga Mat - Model 24997,Home & Kitchen,2174.49,4067
24998,Pro Notebook - Model 24998,Fashion,5.01,4618
24999,Premium Camera - Model 24999,Office,68.40,6169
25000,Ultra Coffee Maker - Model 25000,Fashion,11.32,213
25001,Max Desk Lamp - Model 25001,Electronics,13.70,6805
25002,Classic Skincare Kit - Model 25002,Toys,232.28,3199
25003,Kids Router - Model 25003,Sports,325.59,646
25004,Advanced Backpack - Model 25004,Office,119.98,7479
25005,Travel Headphones - Model 25005,Home & Kitchen,67.32,7754
25006,Advanced Sunglasses - Model 25006,Sports,333.40,4172
25007,Premium Car Charger - Model 25007,Office,15.72,7133
25008,Lite Running Socks - Model 25008,Grocery,102.05,0
25009,Max Jacket - Model 25009,Books,5.65,7550
25010,Durable Router - Model 25010,Grocery,29.43,5955
25011,Wireless Protein Bar - Model 25011,Grocery,1708.92,968
25012,Kids Coffee Maker - Model 25012,Fashion,217.86,1160
25013,Classic Headphones - Model 25013,Sports,888.55,6435
25014,Wireless Coffee Maker - Model 25014,Automotive,336.95,0
25015,Durable Speaker - Model 25015,Electronics,147.52,4798
25016,Smart Watch - Model 25016,Automotive,79.70,286
25017,Ultra Coffee Maker - Model 25017,Beauty,105.87,2775
25018,Travel Mouse - Model 25018,Electronics,8.50,4712
25019,Eco Watch - Model 25019,Grocery,403.54,275
25020,Compact Yoga Mat - Model 25020,Fashion,234.77,877
25021,Smart Office Chair - Model 25021,Fashion,28.14,5296
25022,Premium Coffee Maker - Model 25022,Home & Kitchen,321.42,18
25023,Pro USB Hub - Model 25023,Fashion,1624.47,5054
25024,Wireless USB Hub - Model 25024,Home & Kitchen,125.98,6433
25025,Travel Blender - Model 25025,Books,389.21,1793
25026,Travel Blender - Model 25026,Grocery,15.41,2995
25027,Durable Jacket - Model 25027,Grocery,6.40,483
25028,Portable Running Socks - Model 25028,Automotive,170.49,4923
25029,Durable Camera - Model 25029,Toys,308.53,1948
25030,Lite Coffee Maker - Model 25030,Books,429.23,1918
25031,Ultra Monitor - Model 25031,Electronics,32.07,5223
25032,Max Cookware Set - Model 25032,Toys,5.01,5147
25033,Durable Monitor - Model 25033,Automotive,87.78,7001
25034,Max Backpack - Model 25034,Sports,213.35,7014
25035,Max Sneakers - Model 25035,Sports,5.43,325
25036,Durable Headphones - Model 25036,Office,56.30,2577
25037,Lite Car Charger - Model 25037,Home & Kitchen,357.62,3703
25038,Advanced Keyboard - Model 25038,Books,353.91,709
25039,Classic Mouse - Model 25039,Toys,438.59,6882
25040,Premium Router - Model 25040,Beauty,65.63,2419
25041,Premium Monitor - Model 25041,Sports,325.42,4187
25042,Wireless Drone - Model 25042,Home & Kitchen,5.50,2286
25043,Max Camera - Model 25043,Home & Kitchen,247.48,386
25044,Eco Watch - Model 25044,Toys,323.60,4339
25045,Classic Camera - Model 25045,Grocery,45.71,7927
25046,Premium Car Charger - Model 25046,Office,37.89,2542
25047,Classic Sneakers - Model 25047,Automotive,14.02,2417
25048,Kids Car Wax - Model 25048,Sports,178.68,1908
25049,Kids Sneakers - Model 25049,Sports,59.65,6103
25050,Travel Speaker - Model 25050,Grocery,2375.62,4221
25051,Premium Protein Bar - Model 25051,Beauty,466.88,1461
25052,Wireless USB Hub - Model 25052,Toys,5.96,1851
25053,Smart Desk Lamp - Model 25053,Home & Kitchen,341.13,223
25054,Eco Camera - Model 25054,Office,12.44,3175
25055,Travel Drone - Model 25055,Automotive,5.25,0
25056,Advanced Notebook - Model 25056,Automotive,340.17,1597
25057,Eco Protein Bar - Model 25057,Home & Kitchen,76.17,3825
25058,Travel Router - Model 25058,Grocery,383.90,7186
25059,Portable Backpack - Model 25059,Grocery,71.85,3760
25060,Portable Coffee Maker - Model 25060,Sports,26.43,6633
25061,Classic Drone - Model 25061,Grocery,80.29,4135
25062,Smart Yoga Mat - Model 25062,Automotive,26.54,886
25063,Smart Sneakers - Model 25063,Home & Kitchen,240.78,2276
25064,Smart Car Wax - Model 25064,Automotive,38.07,5576
25065,Eco Skincare Kit - Model 25065,Electronics,418.73,6173
25066,Durable Yoga Mat - Model 25066,Sports,145.35,3751
25067,Premium Keyboard - Model 25067,Electronics,70.00,4277
25068,Max Office Chair - Model 25068,Grocery,476.18,176
25069,Ultra Headphones - Model 25069,Grocery,115.92,3304
25070,Pro Blender - Model 25070,Fashion,24.12,1347
25071,Portable Drone - Model 25071,Office,6.94,4730
25072,Ultra Camera - Model 25072,Beauty,29.33,7132
25073,Travel Drone - Model 25073,Sports,345.77,6600
25074,Premium Cookware Set - Model 25074,Office,117.54,5422
25075,Pro Face Serum - Model 25075,Beauty,25.15,640
25076,Classic Notebook - Model 25076,Office,410.56,1297
25077,Eco USB Hub - Model 25077,Office,429.37,911
25078,Wireless Backpack - Model 25078,Automotive,33.79,6965
25079,Travel Car Wax - Model 25079,Sports,25.53,4364
25080,Portable Car Charger - Model 25080,Beauty,70.08,4939
25081,Pro Backpack - Model 25081,Sports,172.99,242
25082,Pro Jacket - Model 25082,Office,36.92,2543
25083,Kids Cookware Set - Model 25083,Office,419.14,814
25084,Ultra Monitor - Model 25084,Sports,8.21,6428
25085,Premium Car Wax - Model 25085,Toys,134.45,5155
25086,Kids Jacket - Model 25086,Grocery,390.58,6025
25087,Classic Protein Bar - Model 25087,Grocery,92.20,2099
25088,Portable Cookware Set - Model 25088,Grocery,384.16,6370
25089,Ultra Desk Lamp - Model 25089,Office,77.97,4380
25090,Classic Drone - Model 25090,Grocery,22.02,1784
25091,Wireless Cookware Set - Model 25091,Home & Kitchen,52.23,4735
25092,Eco Blender - Model 25092,Office,339.33,130
25093,Lite Headphones - Model 25093,Sports,13.27,2436
25094,Ultra Protein Bar - Model 25094,Automotive,42.04,3434
25095,Premium Protein Bar - Model 25095,Beauty,165.07,2652
25096,Lite Sunglasses - Model 25096,Toys,840.34,1795
25097,Ultra Monitor - Model 25097,Books,368.70,416
25098,Premium Running Socks - Model 25098,Beauty,6.84,3606
25099,Wireless Desk Lamp - Model 25099,Books,22.11,4067
25100,Classic Water Bottle - Model 25100,Office,110.38,4334
25101,Portable Protein Bar - Model 25101,Beauty,211.44,0
25102,Portable Yoga Mat - Model 25102,Sports,6.43,6960
25103,Kids Protein Bar - Model 25103,Beauty,19.11,4513
25104,Smart Backpack - Model 25104,Fashion,397.69,6211
25105,Portable USB Hub - Model 25105,Beauty,214.23,3378
25106,Portable Office Chair - Model 25106,Toys,97.56,279
25107,Max Blender - Model 25107,Automotive,16.37,5824
25108,Wireless Speaker - Model 25108,Home & Kitchen,380.20,0
25109,Lite Mouse - Model 25109,Grocery,199.14,3170
25110,Classic Mouse - Model 25110,Home & Kitchen,209.55,2135
25111,Classic Air Fryer - Model 25111,Sports,336.39,0
25112,Durable Desk Lamp - Model 25112,Home & Kitchen,368.68,4610
25113,Advanced Water Bottle - Model 25113,Beauty,5.02,5808
25114,Ultra Speaker - Model 25114,Grocery,168.44,6644
25115,Ultra Speaker - Model 25115,Toys,335.35,6362
25116,Lite Vacuum - Model 25116,Fashion,399.45,794
25117,Travel Blender - Model 25117,Home & Kitchen,10.13,2475
25118,Portable Protein Bar - Model 25118,Fashion,11.67,3039
25119,Max Keyboard - Model 25119,Fashion,21.33,4028
25120,Lite Vacuum - Model 25120,Sports,375.05,6265
25121,Portable USB Hub - Model 25121,Home & Kitchen,350.39,2680
25122,Portable Air Fryer - Model 25122,Beauty,265.80,3996
25123,Pro Headphones - Model 25123,Home & Kitchen,155.30,5396
25124,Advanced Air Fryer - Model 25124,Beauty,5.45,540
25125,Wireless Coffee Maker - Model 25125,Electronics,29.56,7547
25126,Lite Car Charger - Model 25126,Fashion,19.43,3220
25127,Kids Notebook - Model 25127,Automotive,1962.92,5180
25128,Ultra Keyboard - Model 25128,Electronics,10.96,6180
25129,Durable Keyboard - Model 25129,Sports,75.15,7242
25130,Classic Notebook - Model 25130,Automotive,49.72,4801
25131,Classic Watch - Model 25131,Office,221.32,551
25132,Classic Keyboard - Model 25132,Electronics,282.84,2424
25133,Classic Car Wax - Model 25133,Fashion,259.24,7745
25134,Eco Skincare Kit - Model 25134,Toys,498.55,530
25135,Compact Camera - Model 25135,Sports,25.32,6253
25136,Classic Jacket - Model 25136,Automotive,10.66,68
25137,Pro Face Serum - Model 25137,Toys,168.75,3165
25138,Advanced Protein Bar - Model 25138,Toys,488.29,1077
25139,Smart Yoga Mat - Model 25139,Books,77.92,5718
25140,Travel Water Bottle - Model 25140,Books,209.92,7268
25141,Kids Coffee Maker - Model 25141,Grocery,50.61,3126
25142,Kids Camera - Model 25142,Grocery,211.54,2646
25143,Smart Car Wax - Model 25143,Fashion,244.69,1120
25144,Eco Coffee Maker - Model 25144,Grocery,379.58,1450
25145,Portable Blender - Model 25145,Fashion,242.56,3834
25146,Wireless Mouse - Model 25146,Electronics,435.43,2646
25147,Wireless Protein Bar - Model 25147,Home & Kitchen,264.84,0
25148,Eco Yoga Mat - Model 25148,Fashion,296.27,6636
25149,Durable Toy Set - Model 25149,Beauty,426.08,4313
25150,Compact Mouse - Model 25150,Beauty,202.46,4718
25151,Eco Toy Set - Model 25151,Books,2414.17,3918
25152,Compact Mouse - Model 25152,Grocery,88.02,7847
25153,Kids Mouse - Model 25153,Books,65.27,7891
25154,Eco Cookware Set - Model 25154,Grocery,99.46,127
25155,Lite Car Charger - Model 25155,Toys,17.38,1905
25156,Eco Protein Bar - Model 25156,Automotive,134.06,5704
25157,Classic Skincare Kit - Model 25157,Electronics,146.13,7634
25158,Classic Coffee Maker - Model 25158,Sports,32.00,7188
25159,Compact Notebook - Model 25159,Books,305.45,5633
25160,Advanced Air Fryer - Model 25160,Books,300.61,6726
25161,Travel USB Hub - Model 25161,Fashion,5.54,7726
25162,Compact Monitor - Model 25162,Sports,170.43,6012
25163,Premium Face Serum - Model 25163,Books,10.29,957
25164,Eco Keyboard - Model 25164,Home & Kitchen,374.10,1423
25165,Wireless Face Serum - Model 25165,Books,23.46,5615
25166,Compact Yoga Mat - Model 25166,Grocery,52.54,2247
25167,Travel Headphones - Model 25167,Fashion,324.85,5100
25168,Durable Backpack - Model 25168,Sports,37.67,6342
25169,Advanced Jacket - Model 25169,Automotive,11.56,6215
25170,Advanced Backpack - Model 25170,Beauty,327.18,6953
25171,Travel Jacket - Model 25171,Automotive,212.19,4250
25172,Smart Yoga Mat - Model 25172,Automotive,483.95,3367
25173,Portable Car Charger - Model 25173,Sports,191.22,6504
25174,Portable Keyboard - Model 25174,Fashion,228.90,1871
25175,Durable Toy Set - Model 25175,Toys,146.27,1213
25176,Pro Notebook - Model 25176,Books,14.55,5638
25177,Premium Watch - Model 25177,Beauty,5.14,0
25178,Ultra Watch - Model 25178,Sports,4.99,5141
25179,Lite Keyboard - Model 25179,Fashion,212.17,6801
25180,Classic Backpack - Model 25180,Automotive,5.65,4234
25181,Portable Desk Lamp - Model 25181,Books,402.74,3333
25182,Compact Notebook - Model 25182,Sports,144.13,45
25183,Classic Router - Model 25183,Books,6.93,4813
25184,Travel Car Wax - Model 25184,Sports,9.97,7960
25185,Wireless Face Serum - Model 25185,Home & Kitchen,88.71,3475
25186,Portable Notebook - Model 25186,Electronics,370.12,2225
25187,Eco Toy Set - Model 25187,Grocery,215.21,1000
25188,Premium Water Bottle - Model 25188,Toys,332.40,5780
25189,Pro Protein Bar - Model 25189,Electronics,41.01,5763
25190,Travel Toy Set - Model 25190,Fashion,351.30,1740
25191,Portable Router - Model 25191,Automotive,65.24,6031
25192,Pro Monitor - Model 25192,Grocery,213.11,895
25193,Premium Blender - Model 25193,Office,40.01,139
25194,Advanced Speaker - Model 25194,Beauty,6.82,7736
25195,Eco Vacuum - Model 25195,Automotive,134.97,5374
25196,Classic Toy Set - Model 25196,Electronics,318.14,5399
25197,Ultra Mouse - Model 25197,Automotive,136.10,656
25198,Durable Coffee Maker - Model 25198,Home & Kitchen,55.92,5751
25199,Pro Keyboard - Model 25199,Sports,15.89,2302
25200,Durable Office Chair - Model 25200,Grocery,249.25,0
25201,Kids Toy Set - Model 25201,Automotive,263.44,0
25202,Pro Water Bottle - Model 25202,Automotive,310.03,1031
25203,Advanced Router - Model 25203,Automotive,157.51,6318
25204,Compact Cookware Set - Model 25204,Office,20.25,3979
25205,Portable Keyboard - Model 25205,Electronics,423.27,5779
25206,Durable Toy Set - Model 25206,Electronics,337.44,309
25207,Lite Yoga Mat - Model 25207,Beauty,58.30,6719
25208,Travel Notebook - Model 25208,Beauty,216.18,7740
25209,Classic Router - Model 25209,Sports,985.39,1916
25210,Compact Face Serum - Model 25210,Grocery,486.08,746
25211,Kids Speaker - Model 25211,Toys,239.40,0
25212,Wireless Camera - Model 25212,Electronics,49.27,876
25213,Ultra Toy Set - Model 25213,Books,76.69,2066
25214,Eco Sneakers - Model 25214,Books,67.95,513
25215,Classic Keyboard - Model 25215,Office,109.02,1083
25216,Durable Desk Lamp - Model 25216,Automotive,50.28,2381
25217,Lite Drone - Model 25217,Office,409.67,7632
25218,Wireless Router - Model 25218,Automotive,281.78,65
25219,Advanced Sneakers - Model 25219,Office,433.72,2901
25220,Lite Vacuum - Model 25220,Office,228.46,7646
25221,Advanced USB Hub - Model 25221,Office,105.67,617
25222,Smart Cookware Set - Model 25222,Toys,48.83,3747
25223,Eco Jacket - Model 25223,Grocery,103.58,7184
25224,Classic Notebook - Model 25224,Automotive,124.65,3469
25225,Wireless Monitor - Model 25225,Office,133.27,4594
25226,Eco Mouse - Model 25226,Grocery,335.30,448
25227,Smart Coffee Maker - Model 25227,Automotive,1009.58,733
25228,Pro Sunglasses - Model 25228,Toys,444.05,4701
25229,Compact Watch - Model 25229,Beauty,433.01,0
25230,Portable Air Fryer - Model 25230,Automotive,19.24,181
25231,Kids Water Bottle - Model 25231,Home & Kitchen,245.92,4599
25232,Travel Speaker - Model 25232,Grocery,405.34,3525
25233,Premium Toy Set - Model 25233,Office,396.12,7474
25234,Lite Air Fryer - Model 25234,Beauty,31.80,4372
25235,Max Car Wax - Model 25235,Grocery,151.90,0
25236,Max Backpack - Model 25236,Electronics,425.36,1818
25237,Eco Notebook - Model 25237,Automotive,265.25,5300
25238,Portable USB Hub - Model 25238,Home & Kitchen,36.07,659
25239,Wireless Vacuum - Model 25239,Grocery,37.13,7578
25240,Premium Coffee Maker - Model 25240,Beauty,132.55,7115
25241,Advanced Cookware Set - Model 25241,Grocery,12.78,1029
25242,Travel Coffee Maker - Model 25242,Beauty,164.83,5220
25243,Max Mouse - Model 25243,Automotive,32.10,1608
25244,Compact Speaker - Model 25244,Office,986.13,312
25245,Eco Running Socks - Model 25245,Fashion,1753.52,7414
25246,Premium Router - Model 25246,Books,209.03,600
25247,Max Watch - Model 25247,Grocery,332.37,3354
25248,Travel Car Wax - Model 25248,Grocery,85.12,4269
25249,Classic USB Hub - Model 25249,Toys,221.82,1701
25250,Pro Air Fryer - Model 25250,Electronics,171.78,902
25251,Compact Skincare Kit - Model 25251,Beauty,15.55,7693
25252,Kids Blender - Model 25252,Fashion,13.56,1947
25253,Wireless Skincare Kit - Model 25253,Automotive,5.17,3550
25254,Kids Jacket - Model 25254,Toys,140.77,6682
25255,Premium Camera - Model 25255,Fashion,299.48,1285
25256,Smart Cookware Set - Model 25256,Home & Kitchen,182.47,3694
25257,Smart Jacket - Model 25257,Books,22.86,4903
25258,Lite Camera - Model 25258,Sports,287.06,1856
25259,Max Car Charger - Model 25259,Books,398.24,4845
25260,Compact Camera - Model 25260,Books,2284.21,3340
25261,Smart Cookware Set - Model 25261,Beauty,7.69,3893
25262,Travel Camera - Model 25262,Office,115.58,2717
25263,Classic Skincare Kit - Model 25263,Electronics,338.46,2616
25264,Advanced Jacket - Model 25264,Toys,243.66,2324
25265,Durable Coffee Maker - Model 25265,Electronics,120.88,842
25266,Smart Sneakers - Model 25266,Electronics,7.68,0
25267,Kids Protein Bar - Model 25267,Office,171.22,939
25268,Compact Protein Bar - Model 25268,Sports,5.02,4832
25269,Compact Air Fryer - Model 25269,Books,244.52,7672
25270,Classic Router - Model 25270,Books,32.35,5222
25271,Travel Notebook - Model 25271,Sports,440.10,5967
25272,Lite Monitor - Model 25272,Beauty,35.96,3326
25273,Premium Toy Set - Model 25273,Sports,195.66,2724
25274,Max Sneakers - Model 25274,Automotive,44.84,5708
25275,Lite Yoga Mat - Model 25275,Beauty,262.22,4790
25276,Premium Protein Bar - Model 25276,Books,381.68,4126
25277,Pro Speaker - Model 25277,Electronics,8.84,4480
25278,Pro Speaker - Model 25278,Home & Kitchen,324.82,6593
25279,Ultra Mouse - Model 25279,Sports,9.25,2415
25280,Classic Desk Lamp - Model 25280,Toys,475.58,4466
25281,Travel Keyboard - Model 25281,Automotive,209.15,3555
25282,Ultra Jacket - Model 25282,Books,290.79,436
25283,Eco Watch - Model 25283,Toys,16.78,1243
25284,Eco USB Hub - Model 25284,Sports,175.92,1885
25285,Travel Drone - Model 25285,Grocery,69.43,173
25286,Portable Blender - Model 25286,Home & Kitchen,121.83,4864
25287,Wireless USB Hub - Model 25287,Home & Kitchen,362.42,3308
25288,Max Cookware Set - Model 25288,Books,13.08,4377
25289,Travel Toy Set - Model 25289,Grocery,173.87,7991
25290,Durable Monitor - Model 25290,Home & Kitchen,36.05,5576
25291,Compact Coffee Maker - Model 25291,Sports,452.44,6041
25292,Eco Office Chair - Model 25292,Toys,10.42,4652
25293,Classic Air Fryer - Model 25293,Automotive,291.47,2549
25294,Advanced Sunglasses - Model 25294,Fashion,198.30,2894
25295,Travel Cookware Set - Model 25295,Fashion,168.21,2674
25296,Portable Face Serum - Model 25296,Toys,67.69,6924
25297,Eco Water Bottle - Model 25297,Home & Kitchen,279.43,1481
25298,Kids Notebook - Model 25298,Books,5.95,816
25299,Max Vacuum - Model 25299,Fashion,4.99,7999
25300,Smart Drone - Model 25300,Fashion,73.42,2722
25301,Wireless Air Fryer - Model 25301,Home & Kitchen,115.40,344
25302,Compact Sneakers - Model 25302,Home & Kitchen,85.78,180
25303,Travel Air Fryer - Model 25303,Books,25.73,4950
25304,Premium Headphones - Model 25304,Fashion,1643.50,7252
25305,Classic Air Fryer - Model 25305,Toys,40.93,543
25306,Eco Cookware Set - Model 25306,Toys,396.41,326
25307,Eco Air Fryer - Model 25307,Electronics,265.48,184
25308,Ultra Yoga Mat - Model 25308,Grocery,6.22,5568
25309,Classic Sneakers - Model 25309,Fashion,242.66,2051
25310,Advanced Desk Lamp - Model 25310,Sports,46.97,3342
25311,Lite Car Wax - Model 25311,Automotive,332.26,3812
25312,Eco Yoga Mat - Model 25312,Beauty,391.18,0
25313,Portable Sneakers - Model 25313,Beauty,130.07,3330
25314,Kids Coffee Maker - Model 25314,Automotive,215.29,7327
25315,Advanced Face Serum - Model 25315,Electronics,9.78,3515
25316,Eco Air Fryer - Model 25316,Home & Kitchen,143.12,2309
25317,Advanced Headphones - Model 25317,Grocery,312.52,5678
25318,Compact Keyboard - Model 25318,Automotive,317.07,7688
25319,Eco Water Bottle - Model 25319,Electronics,367.68,4037
25320,Advanced Coffee Maker - Model 25320,Office,325.46,522
25321,Classic Vacuum - Model 25321,Beauty,416.68,7864
25322,Smart Coffee Maker - Model 25322,Sports,373.35,1530
25323,Travel Router - Model 25323,Beauty,31.74,7843
25324,Premium Notebook - Model 25324,Office,5.00,3391
25325,Durable Protein Bar - Model 25325,Sports,347.59,30
25326,Travel Speaker - Model 25326,Home & Kitchen,1987.77,6249
25327,Durable Camera - Model 25327,Sports,78.24,5143
25328,Premium Router - Model 25328,Office,14.96,7405
25329,Compact Mouse - Model 25329,Beauty,290.32,2200
25330,Pro Face Serum - Model 25330,Grocery,26.63,1584
25331,Ultra Watch - Model 25331,Books,5.21,440
25332,Kids Camera - Model 25332,Electronics,159.44,3008
25333,Max Cookware Set - Model 25333,Office,176.30,5504
25334,Premium Toy Set - Model 25334,Automotive,5.01,5110
25335,Max Blender - Model 25335,Toys,6.54,6674
25336,Eco Running Socks - Model 25336,Grocery,65.95,976
25337,Eco Car Charger - Model 25337,Office,122.55,2973
25338,Ultra Air Fryer - Model 25338,Electronics,257.83,0
25339,Lite Headphones - Model 25339,Books,381.72,5378
25340,Kids Water Bottle - Model 25340,Home & Kitchen,151.69,331
25341,Wireless Skincare Kit - Model 25341,Toys,248.09,5860
25342,Compact Protein Bar - Model 25342,Automotive,95.74,4975
25343,Premium Cookware Set - Model 25343,Toys,112.89,4669
25344,Max Speaker - Model 25344,Automotive,10.09,175
25345,Compact Monitor - Model 25345,Automotive,357.24,0
25346,Eco Protein Bar - Model 25346,Beauty,8.96,4543
25347,Pro Running Socks - Model 25347,Grocery,483.64,3470
25348,Pro Yoga Mat - Model 25348,Automotive,20.56,4999
25349,Travel Mouse - Model 25349,Beauty,477.81,2399
25350,Lite Toy Set - Model 25350,Sports,12.09,963
25351,Pro USB Hub - Model 25351,Toys,115.75,1319
25352,Eco Sneakers - Model 25352,Grocery,2239.45,7558
25353,Lite Watch - Model 25353,Grocery,285.00,255
25354,Lite Coffee Maker - Model 25354,Grocery,179.66,192
25355,Ultra Office Chair - Model 25355,Beauty,36.12,4684
25356,Pro USB Hub - Model 25356,Toys,189.52,2549
25357,Durable Notebook - Model 25357,Office,187.32,7070
25358,Wireless Office Chair - Model 25358,Books,377.91,6237
25359,Pro Jacket - Model 25359,Fashion,9.60,1156
25360,Compact USB Hub - Model 25360,Fashion,492.22,5233
25361,Lite Running Socks - Model 25361,Automotive,164.67,5730
25362,Kids Blender - Model 25362,Home & Kitchen,1140.40,1189
25363,Max Jacket - Model 25363,Sports,369.91,4853
25364,Classic Blender - Model 25364,Automotive,22.32,5250
25365,Pro Running Socks - Model 25365,Books,13.90,697
25366,Kids Notebook - Model 25366,Beauty,244.22,3756
25367,Wireless Protein Bar - Model 25367,Books,113.52,7568
25368,Durable Car Charger - Model 25368,Toys,43.55,2757
25369,Wireless Water Bottle - Model 25369,Toys,5.36,6448
25370,Pro Sneakers - Model 25370,Electronics,397.56,4346
25371,Compact Monitor - Model 25371,Toys,48.04,7557
25372,Durable Coffee Maker - Model 25372,Grocery,79.12,3763
25373,Ultra Sunglasses - Model 25373,Grocery,439.76,2816
25374,Compact Office Chair - Model 25374,Sports,23.22,5484
25375,Pro Yoga Mat - Model 25375,Beauty,135.23,4332
25376,Max Air Fryer - Model 25376,Sports,281.42,2685
25377,Portable Cookware Set - Model 25377,Sports,13.00,839
25378,Max Face Serum - Model 25378,Sports,169.86,6266
25379,Smart Mouse - Model 25379,Office,391.22,7953
25380,Smart Car Wax - Model 25380,Beauty,427.17,1984
25381,Max Skincare Kit - Model 25381,Beauty,89.33,845
25382,Compact Notebook - Model 25382,Sports,37.06,7108
25383,Advanced Car Charger - Model 25383,Fashion,8.92,1607
25384,Eco Running Socks - Model 25384,Grocery,446.95,5567
25385,Wireless Office Chair - Model 25385,Office,190.89,68
25386,Max Headphones - Model 25386,Fashion,275.11,6613
25387,Advanced Face Serum - Model 25387,Toys,43.92,4829
25388,Durable Water Bottle - Model 25388,Beauty,6.50,2913
25389,Travel Protein Bar - Model 25389,Home & Kitchen,35.32,4038
25390,Portable Sunglasses - Model 25390,Beauty,146.87,6729
25391,Smart Running Socks - Model 25391,Home & Kitchen,92.47,1142
25392,Travel Yoga Mat - Model 25392,Beauty,2083.16,5335
25393,Pro Office Chair - Model 25393,Electronics,474.14,6685
25394,Classic Air Fryer - Model 25394,Toys,264.64,1174
25395,Lite Sunglasses - Model 25395,Sports,67.81,7315
25396,Premium Sunglasses - Model 25396,Fashion,173.89,3275
25397,Pro Air Fryer - Model 25397,Home & Kitchen,228.56,978
25398,Portable Car Charger - Model 25398,Automotive,212.76,467
25399,Kids Car Wax - Model 25399,Office,441.19,6855
25400,Ultra Face Serum - Model 25400,Fashion,382.04,2887
25401,Premium USB Hub - Model 25401,Home & Kitchen,169.05,2685
25402,Durable Running Socks - Model 25402,Sports,123.14,7665
25403,Compact Sneakers - Model 25403,Toys,41.75,1087
25404,Wireless Mouse - Model 25404,Books,312.72,7915
25405,Travel Backpack - Model 25405,Automotive,428.04,6531
25406,Max Notebook - Model 25406,Books,289.23,7669
25407,Eco Camera - Model 25407,Beauty,35.21,7158
25408,Pro Air Fryer - Model 25408,Home & Kitchen,437.53,4011
25409,Lite Water Bottle - Model 25409,Sports,313.19,336
25410,Premium Running Socks - Model 25410,Electronics,2402.93,5095
25411,Compact Yoga Mat - Model 25411,Automotive,205.63,6083
25412,Premium Keyboard - Model 25412,Sports,198.34,6421
25413,Max Backpack - Model 25413,Fashion,24.80,6998
25414,Travel Blender - Model 25414,Books,39.02,447
25415,Wireless Car Wax - Model 25415,Automotive,79.23,7415
25416,Travel Cookware Set - Model 25416,Beauty,315.66,5587
25417,Ultra Backpack - Model 25417,Sports,92.98,7577
25418,Kids Protein Bar - Model 25418,Office,5.09,4659
25419,Travel Coffee Maker - Model 25419,Office,20.03,4432
25420,Wireless Sneakers - Model 25420,Books,185.67,5102
25421,Advanced Keyboard - Model 25421,Sports,16.01,832
25422,Kids Face Serum - Model 25422,Home & Kitchen,54.02,3502
25423,Wireless Watch - Model 25423,Toys,35.88,1119
25424,Travel Camera - Model 25424,Toys,38.20,5495
25425,Kids Desk Lamp - Model 25425,Office,335.72,5359
25426,Smart Speaker - Model 25426,Books,456.10,2912
25427,Premium Mouse - Model 25427,Beauty,235.29,3804
25428,Pro Sneakers - Model 25428,Grocery,352.48,7393
25429,Kids Headphones - Model 25429,Books,1737.33,6809
25430,Durable Car Charger - Model 25430,Office,333.47,2259
25431,Smart Yoga Mat - Model 25431,Electronics,249.18,412
25432,Advanced Keyboard - Model 25432,Home & Kitchen,93.16,2034
25433,Travel Blender - Model 25433,Electronics,56.27,1183
25434,Wireless Skincare Kit - Model 25434,Grocery,39.12,2139
25435,Pro Air Fryer - Model 25435,Home & Kitchen,227.02,254
25436,Eco Speaker - Model 25436,Toys,79.31,649
25437,Advanced Mouse - Model 25437,Home & Kitchen,139.57,4320
25438,Wireless Mouse - Model 25438,Toys,15.09,6357
25439,Durable Blender - Model 25439,Beauty,4.99,5153
25440,Compact Headphones - Model 25440,Automotive,10.23,6465
25441,Advanced Water Bottle - Model 25441,Beauty,72.01,220
25442,Smart Car Charger - Model 25442,Electronics,123.48,996
25443,Pro Router - Model 25443,Grocery,321.45,1729
25444,Lite Water Bottle - Model 25444,Home & Kitchen,119.46,5292
25445,Kids Air Fryer - Model 25445,Automotive,323.89,1822
25446,Travel Skincare Kit - Model 25446,Toys,416.06,2430
25447,Durable Office Chair - Model 25447,Office,206.76,1559
25448,Smart Yoga Mat - Model 25448,Toys,82.14,280
25449,Durable Sunglasses - Model 25449,Toys,87.78,6780
25450,Smart Toy Set - Model 25450,Home & Kitchen,16.84,1388
25451,Premium Yoga Mat - Model 25451,Automotive,208.44,253
25452,Travel Protein Bar - Model 25452,Beauty,6.19,6432
25453,Lite Sneakers - Model 25453,Office,71.63,2478
25454,Classic Headphones - Model 25454,Books,138.85,6387
25455,Lite Camera - Model 25455,Automotive,100.91,7956
25456,Travel Skincare Kit - Model 25456,Electronics,316.88,5398
25457,Eco Sneakers - Model 25457,Sports,175.24,4517
25458,Classic Blender - Model 25458,Office,348.96,6410
25459,Smart Mouse - Model 25459,Office,180.86,1788
25460,Pro Blender - Model 25460,Fashion,120.61,2490
