ORDER_ID,CUSTOMER_ID,ORDER_DATE,ORDER_STATUS,TOTAL_AMOUNT
60227,4106,07-05-2023,PROCESSING,2543.25
60228,91261,20-12-2024,PROCESSING,6638.1
60229,65423,10-04-2024,SHIPPED,1894.67
60230,39901,05-05-2024,PENDING,3751.57
60231,10909,06-09-2025,CANCELLED,360.9
60232,96649,18-05-2023,CANCELLED,241.74
60233,97439,30-11-2025,PROCESSING,13.09
60234,94150,05-04-2023,PROCESSING,600.3
60235,54511,06-01-2024,SHIPPED,6576.33
60236,26609,03-01-2024,PROCESSING,885.21
60237,30269,29-06-2025,SHIPPED,297.96
60238,10483,15-04-2025,PROCESSING,1910.26
60239,84763,19-01-2024,DELIVERED,1804.75
60240,29024,28-08-2025,PROCESSING,437.86
60241,99383,03-07-2025,PROCESSING,1675.61
60242,90505,17-06-2025,PROCESSING,1313.94
60243,86900,06-07-2024,CANCELLED,466.61
60244,8379,19-02-2023,DELIVERED,1386.28
60245,93226,06-12-2023,PROCESSING,4826.21
60246,60018,25-03-2023,CANCELLED,166.83
60247,82316,16-05-2025,PROCESSING,1109.34
60248,4115,02-11-2023,PROCESSING,427.88
60249,54715,17-06-2025,DELIVERED,378.98
60250,20845,28-07-2025,SHIPPED,2646.44
60251,89422,26-09-2023,DELIVERED,67.2
60252,81387,24-01-2025,SHIPPED,67.95
60253,28683,18-03-2023,DELIVERED,613.67
60254,18667,09-03-2023,DELIVERED,1053.42
60255,50474,06-02-2025,PROCESSING,623.61
60256,60667,06-10-2023,RETURNED,3116.06
60257,55837,21-03-2025,DELIVERED,9570.33
60258,31262,03-09-2024,DELIVERED,3155.62
60259,37006,23-01-2025,DELIVERED,6915.11
60260,47976,02-12-2024,SHIPPED,451.73
60261,30777,19-03-2024,SHIPPED,2434.84
60262,30252,06-07-2024,SHIPPED,419.78
60263,56091,23-04-2023,PENDING,423.95
60264,92469,30-04-2023,SHIPPED,1915.16
60265,50181,18-10-2025,PROCESSING,165.64
60266,69359,17-09-2024,DELIVERED,770.35
60267,54245,17-03-2023,CANCELLED,4360.53
60268,90997,21-06-2025,SHIPPED,439.85
60269,77601,23-06-2025,CANCELLED,191.34
60270,42446,21-06-2024,RETURNED,16.25
60271,24872,09-05-2025,RETURNED,286.25
60272,83477,22-08-2024,PROCESSING,2241.71
60273,17431,25-12-2025,PENDING,7360.17
60274,64603,14-04-2025,SHIPPED,1813.64
60275,1087,03-12-2024,DELIVERED,259.06
60276,89071,20-01-2025,SHIPPED,342.83
60277,1805,13-03-2024,PENDING,1875.56
60278,14283,02-10-2023,PROCESSING,311.54
60279,3158,16-02-2025,PENDING,1198.89
60280,41148,22-03-2023,DELIVERED,1836.46
60281,27960,24-06-2023,SHIPPED,79.92
60282,63559,08-05-2023,PROCESSING,1866.23
60283,85628,06-05-2025,DELIVERED,3203.76
60284,65623,07-08-2025,DELIVERED,2280.78
60285,4096,06-10-2025,DELIVERED,4770.03
60286,97449,07-07-2025,PENDING,2314.49
60287,73146,10-07-2024,DELIVERED,340.04
60288,47104,24-12-2025,PROCESSING,1478.96
60289,26608,17-07-2023,DELIVERED,1989.53
60290,5811,10-08-2025,DELIVERED,1600.63
60291,95179,21-12-2023,PROCESSING,534.52
60292,88779,09-02-2024,PENDING,372.01
60293,87405,01-07-2024,DELIVERED,11.68
60294,63365,19-09-2023,DELIVERED,69.94
60295,742,11-09-2023,CANCELLED,69.65
60296,34291,22-01-2025,PROCESSING,1496.57
60297,96929,16-06-2024,DELIVERED,367.09
60298,41452,10-12-2023,DELIVERED,48.51
60299,70038,01-05-2025,SHIPPED,1352.68
60300,8751,26-08-2024,DELIVERED,722.6
60301,10097,29-03-2024,PENDING,1399.34
60302,77594,11-03-2024,DELIVERED,339.42
60303,12555,23-05-2025,PROCESSING,6447.73
60304,70435,24-11-2024,PROCESSING,1276.56
60305,89771,09-03-2024,DELIVERED,2380.88
60306,90664,10-05-2025,PROCESSING,347.3
60307,68549,09-11-2025,RETURNED,3252.04
60308,34367,20-07-2023,DELIVERED,1275.5
60309,25325,08-07-2023,PENDING,1679.21
60310,26249,17-09-2025,DELIVERED,2666.67
60311,48799,08-06-2024,DELIVERED,113.65
60312,28977,09-09-2025,DELIVERED,1963.81
60313,36674,07-11-2025,PENDING,319.59
60314,19151,26-10-2025,PENDING,2343.33
60315,10901,25-05-2025,PENDING,154.2
60316,48368,20-08-2025,PROCESSING,2380.86
60317,32978,11-08-2024,PENDING,23.36
60318,76182,26-02-2023,PROCESSING,1707.03
60319,96454,18-04-2024,DELIVERED,2527.54
60320,95871,22-10-2024,SHIPPED,1185.49
60321,39134,17-11-2024,SHIPPED,1171.29
60322,4295,06-07-2025,PROCESSING,202
60323,47864,14-06-2024,SHIPPED,842.29
60324,81050,02-08-2024,PENDING,1297.46
60325,36849,19-12-2023,DELIVERED,998.43
60326,35754,10-04-2024,SHIPPED,2386.25
60327,9444,14-10-2023,DELIVERED,10304.17
60328,77070,22-01-2023,DELIVERED,2667.06
60329,49506,16-06-2025,DELIVERED,1873.66
60330,79270,21-10-2025,DELIVERED,862.14
60331,82247,10-12-2025,DELIVERED,1491.3
60332,93672,22-03-2023,SHIPPED,3168.49
60333,92543,11-12-2023,PENDING,1080.18
60334,56946,17-02-2025,DELIVERED,2883.7
60335,60968,27-10-2024,DELIVERED,2682.76
60336,58931,19-02-2023,SHIPPED,2726.68
60337,33295,27-05-2025,DELIVERED,4566.93
60338,92098,18-09-2025,DELIVERED,1742.01
60339,18399,02-11-2024,DELIVERED,359.84
60340,22165,24-08-2024,PROCESSING,602.98
60341,68074,08-04-2025,DELIVERED,283.47
60342,78929,26-02-2025,DELIVERED,2929.16
60343,93466,28-02-2025,DELIVERED,1832.63
60344,87884,11-11-2025,SHIPPED,291.83
60345,25471,05-02-2025,DELIVERED,4709.83
60346,41207,26-05-2024,SHIPPED,750.39
60347,94269,05-07-2023,PENDING,1619.12
60348,73137,28-06-2023,SHIPPED,1054.38
60349,79051,20-08-2023,PROCESSING,456.07
60350,1124,15-07-2024,PROCESSING,1076.88
60351,92436,22-06-2023,PROCESSING,609.59
60352,41181,04-11-2024,CANCELLED,1340.31
60353,42475,25-12-2024,PROCESSING,2059.83
60354,67410,17-08-2025,PROCESSING,152.24
60355,5525,07-05-2024,DELIVERED,4735.56
60356,62995,17-08-2024,DELIVERED,14823.39
60357,59128,07-02-2025,DELIVERED,64.8
60358,61625,22-12-2023,SHIPPED,659.79
60359,73959,19-01-2025,PROCESSING,3385.74
60360,24432,13-02-2023,DELIVERED,115.92
60361,42209,27-10-2023,RETURNED,2646.81
60362,61620,09-07-2024,SHIPPED,7495.29
60363,65673,09-07-2024,PENDING,1819.56
60364,47125,06-10-2024,PENDING,4144
60365,57009,07-12-2025,PROCESSING,7631.62
60366,23795,18-03-2023,SHIPPED,2955.85
60367,60155,18-02-2023,PENDING,2924.76
60368,21528,28-12-2024,DELIVERED,371.71
60369,51297,06-02-2023,DELIVERED,798.54
60370,26703,03-01-2024,PROCESSING,2861.71
60371,43097,18-06-2024,PENDING,745.44
60372,83421,28-08-2024,DELIVERED,107.33
60373,65187,29-07-2024,SHIPPED,275.65
60374,13798,01-12-2025,DELIVERED,567.34
60375,9401,29-10-2024,SHIPPED,1751.88
60376,58980,11-08-2024,PENDING,1398.93
60377,88593,14-01-2024,DELIVERED,628.92
60378,73272,07-06-2025,PENDING,372.61
60379,42821,17-09-2023,SHIPPED,1839.24
60380,43484,23-05-2025,DELIVERED,27.12
60381,92776,14-11-2025,DELIVERED,15.48
60382,72644,27-10-2024,DELIVERED,1671.98
60383,75910,26-08-2025,SHIPPED,540.06
60384,98118,29-08-2024,SHIPPED,642.66
60385,65781,01-12-2024,PROCESSING,327.76
60386,79962,12-01-2025,PROCESSING,1466.92
60387,67120,07-08-2023,PENDING,475.36
60388,55044,18-10-2024,SHIPPED,745.19
60389,92374,21-08-2024,DELIVERED,607.92
60390,88766,01-05-2024,PROCESSING,1377.66
60391,45556,24-05-2023,DELIVERED,2172.19
60392,47751,07-06-2025,SHIPPED,1536.04
60393,21538,02-10-2025,DELIVERED,1716.08
60394,13340,04-08-2023,CANCELLED,183.01
60395,8233,01-06-2024,DELIVERED,199.6
60396,36142,05-06-2023,DELIVERED,1216.02
60397,20943,19-06-2024,DELIVERED,521.61
60398,18075,25-06-2024,PROCESSING,1928.6
60399,78999,10-11-2025,PROCESSING,691.24
60400,19134,16-02-2025,SHIPPED,1201.47
60401,32926,24-08-2024,PENDING,186.55
60402,80140,03-11-2024,PROCESSING,680.4
60403,46535,16-10-2024,CANCELLED,748.8
60404,99921,14-08-2024,SHIPPED,3214.36
60405,29405,08-01-2024,SHIPPED,1148.26
60406,37423,09-01-2025,SHIPPED,2265.12
60407,6323,30-12-2023,DELIVERED,1770.93
60408,45472,11-10-2025,PROCESSING,327.23
60409,20170,14-01-2025,DELIVERED,114.69
60410,59705,25-12-2025,CANCELLED,13.72
60411,86742,15-08-2024,PROCESSING,103.45
60412,43617,27-06-2024,PENDING,2018.22
60413,26132,28-03-2023,RETURNED,291.77
60414,28993,11-02-2023,SHIPPED,5373.36
60415,11924,14-08-2023,DELIVERED,2389.77
60416,23356,10-04-2023,PENDING,2506.03
60417,73627,31-05-2025,DELIVERED,2519.52
60418,50289,21-01-2024,CANCELLED,259.31
60419,8439,07-11-2024,DELIVERED,84.87
60420,3568,21-02-2023,DELIVERED,615.63
60421,17133,04-08-2024,SHIPPED,806.9
60422,26648,19-06-2024,DELIVERED,2258.83
60423,78208,19-08-2025,DELIVERED,279.17
60424,95654,17-10-2024,PENDING,836.59
60425,80698,21-01-2025,PROCESSING,1704.9
60426,30731,18-02-2025,PENDING,2846.99
60427,76310,27-08-2024,SHIPPED,628.98
60428,46281,02-03-2024,DELIVERED,577.44
60429,73395,12-07-2023,SHIPPED,2673.9
60430,26267,07-04-2023,PROCESSING,853.42
60431,13723,11-01-2024,PENDING,911.59
60432,78647,29-05-2025,PROCESSING,3156.21
60433,61608,01-11-2025,SHIPPED,523.62
60434,5818,01-06-2024,PENDING,1569.81
60435,30373,22-09-2025,DELIVERED,730
60436,11749,01-08-2025,PROCESSING,1150
60437,63723,29-01-2023,DELIVERED,1014.31
60438,9458,13-03-2024,CANCELLED,26.97
60439,35046,23-06-2024,PENDING,1682.64
60440,70304,14-09-2023,DELIVERED,7440.65
60441,98989,17-05-2025,DELIVERED,795.12
60442,85908,31-05-2024,PENDING,1055.71
60443,47805,10-04-2023,SHIPPED,1521.21
60444,2279,27-11-2023,DELIVERED,109.75
60445,12414,24-08-2024,DELIVERED,3500.28
60446,99038,09-05-2023,PROCESSING,49.68
60447,9976,16-12-2023,CANCELLED,928.42
60448,46073,28-11-2025,PROCESSING,290.5
60449,92183,16-12-2025,DELIVERED,821.84
60450,37512,30-08-2024,SHIPPED,1194.09
60451,975,06-05-2023,DELIVERED,816.86
60452,21440,06-04-2023,DELIVERED,529.69
60453,43002,24-04-2025,PENDING,906.48
60454,79334,26-05-2025,PENDING,1554.22
60455,87604,16-06-2023,PROCESSING,1396.05
60456,20015,19-02-2024,DELIVERED,4419.39
60457,4686,23-10-2024,PROCESSING,316.68
60458,11191,28-08-2024,DELIVERED,547.47
60459,49095,02-11-2024,PROCESSING,571.46
60460,95106,15-11-2024,DELIVERED,1160.43
60461,48617,10-02-2024,PROCESSING,3405.96
60462,171,27-08-2023,SHIPPED,177.37
60463,78588,10-05-2023,DELIVERED,12.26
60464,33660,02-08-2023,DELIVERED,1405.84
60465,88125,15-08-2025,DELIVERED,932.27
60466,87657,14-01-2025,PENDING,434.22
60467,37609,17-01-2024,RETURNED,940.48
60468,14026,25-11-2023,DELIVERED,552.86
60469,59197,12-10-2023,PROCESSING,632.37
60470,48903,09-01-2024,DELIVERED,704.12
60471,33578,07-09-2025,PENDING,336.12
60472,85142,30-03-2023,DELIVERED,1846.66
60473,47989,29-07-2025,RETURNED,140.91
60474,40058,04-02-2025,SHIPPED,1414.56
60475,97089,22-09-2023,SHIPPED,460.68
60476,60088,26-11-2025,PROCESSING,1504.46
60477,27845,25-09-2024,CANCELLED,1132.5
60478,29440,28-12-2024,CANCELLED,231.64
60479,49915,15-06-2023,PROCESSING,772.95
60480,50579,05-11-2024,PROCESSING,780.41
60481,82106,11-10-2024,DELIVERED,854.68
60482,14458,31-10-2023,DELIVERED,2213.92
60483,82910,01-04-2023,SHIPPED,453.52
60484,45794,28-06-2024,CANCELLED,1485.48
60485,44755,28-07-2024,RETURNED,3020.3
60486,54509,26-07-2023,DELIVERED,819.51
60487,42360,10-01-2025,CANCELLED,2431.15
60488,74008,20-08-2023,CANCELLED,401.68
60489,48242,25-04-2023,RETURNED,2845.35
60490,74089,26-05-2023,SHIPPED,1286.52
60491,12920,14-01-2023,SHIPPED,4732.23
60492,96205,13-09-2024,SHIPPED,360.88
60493,41370,29-08-2025,DELIVERED,2384.42
60494,3312,03-09-2025,SHIPPED,533.67
60495,41540,25-06-2023,CANCELLED,33.39
60496,45239,05-11-2023,CANCELLED,1085.63
60497,50300,14-07-2023,PROCESSING,2585.04
60498,72664,17-09-2024,RETURNED,963.7
60499,94142,17-03-2025,DELIVERED,129
60500,9073,17-10-2024,DELIVERED,1425.36
60501,23063,02-01-2025,CANCELLED,375.51
60502,76106,04-12-2024,PROCESSING,141.17
60503,62328,22-09-2023,DELIVERED,677.18
60504,52054,12-02-2024,DELIVERED,232.2
60505,10839,27-08-2025,PENDING,137.52
60506,10032,17-01-2025,PROCESSING,370.1
60507,93643,09-06-2023,SHIPPED,3369.34
60508,6732,17-07-2025,DELIVERED,801.13
60509,58113,26-02-2025,SHIPPED,651.18
60510,98858,15-12-2023,DELIVERED,2927.88
60511,8395,21-09-2025,DELIVERED,607.96
60512,68904,20-12-2024,DELIVERED,708.33
60513,34776,27-05-2024,DELIVERED,735.3
60514,61458,19-06-2023,SHIPPED,374.46
60515,11756,23-11-2024,DELIVERED,2052.14
60516,67126,29-03-2025,DELIVERED,627.03
60517,69792,09-05-2023,DELIVERED,898.72
60518,5313,18-08-2025,PROCESSING,210.82
60519,13820,14-03-2023,PROCESSING,4257.09
60520,88168,12-06-2024,DELIVERED,980.08
60521,54768,22-11-2025,PROCESSING,451.06
60522,90898,07-12-2024,SHIPPED,6382.13
60523,6250,25-01-2025,DELIVERED,1169.77
60524,42499,04-03-2025,DELIVERED,232.11
60525,83334,10-01-2024,PROCESSING,3190.92
60526,58812,17-02-2025,DELIVERED,586.46
60527,87017,19-10-2023,DELIVERED,2903.29
60528,67736,13-07-2025,PENDING,3211.01
60529,80131,10-12-2024,PROCESSING,2214.64
60530,26523,05-08-2024,SHIPPED,14.88
60531,93918,24-06-2024,DELIVERED,2035.15
60532,58142,16-05-2025,SHIPPED,3244.79
60533,89847,23-03-2023,DELIVERED,1660.47
60534,75923,06-09-2025,SHIPPED,973.79
60535,81201,04-07-2023,DELIVERED,2285.16
60536,57057,30-06-2023,RETURNED,3026.88
60537,9650,03-11-2024,DELIVERED,561.97
60538,51905,18-03-2024,DELIVERED,990.49
60539,57696,23-06-2024,PROCESSING,2194.56
60540,3230,08-04-2024,SHIPPED,1033.24
60541,39724,24-04-2024,PENDING,272.25
60542,54111,29-12-2025,PROCESSING,2322.45
60543,62712,07-11-2024,DELIVERED,900
60544,42226,05-05-2024,DELIVERED,2183.89
60545,85152,15-12-2025,RETURNED,3953
60546,55017,25-12-2023,DELIVERED,6491.09
60547,32954,22-12-2025,DELIVERED,598.3
60548,99819,13-11-2023,PROCESSING,643.61
60549,69670,08-08-2025,SHIPPED,1942.93
60550,43426,11-04-2024,CANCELLED,5.77
60551,98755,30-08-2024,DELIVERED,787.91
60552,15541,18-08-2024,SHIPPED,1847.72
60553,80817,16-08-2023,PROCESSING,567.62
60554,10744,13-07-2025,PROCESSING,953.31
60555,55616,23-01-2023,CANCELLED,20.43
60556,42915,24-01-2024,PENDING,425.21
60557,8277,26-02-2025,PENDING,596.01
60558,61778,13-06-2025,CANCELLED,11.76
60559,88010,13-10-2023,SHIPPED,474.27
60560,85263,19-06-2025,DELIVERED,1154.03
60561,775,14-07-2025,DELIVERED,354.47
60562,39297,25-05-2025,RETURNED,3475.52
60563,31485,11-03-2025,RETURNED,1213.87
60564,56114,09-11-2024,DELIVERED,2274.39
60565,12361,19-08-2023,CANCELLED,476.96
60566,32909,28-11-2024,DELIVERED,3454.85
60567,4435,06-04-2024,DELIVERED,11249.86
60568,19908,08-07-2024,DELIVERED,1479.96
60569,26689,30-07-2024,DELIVERED,977.93
60570,6596,18-05-2024,DELIVERED,1049.64
60571,28565,27-06-2024,PROCESSING,58.24
60572,87764,01-10-2024,DELIVERED,105.49
60573,59357,07-11-2023,CANCELLED,1123.16
60574,7697,03-09-2023,PROCESSING,300.64
60575,70658,04-08-2025,DELIVERED,701.04
60576,80564,29-08-2025,DELIVERED,710.34
60577,86202,25-03-2024,PROCESSING,1419.95
60578,26033,20-12-2025,DELIVERED,533.09
60579,97501,10-11-2024,DELIVERED,487.81
60580,38651,01-09-2024,SHIPPED,108.58
60581,49171,10-09-2024,DELIVERED,1111.39
60582,87012,20-07-2025,DELIVERED,264.02
60583,49624,22-04-2023,RETURNED,3036.18
60584,9235,03-09-2025,DELIVERED,83.81
60585,13126,01-03-2023,PENDING,598.73
60586,34870,01-06-2023,DELIVERED,1696.21
60587,26231,08-06-2024,SHIPPED,2349.36
60588,75379,18-12-2023,RETURNED,3608.58
60589,79163,17-04-2025,RETURNED,3976.38
60590,7286,27-01-2024,SHIPPED,823.85
60591,81133,07-12-2025,DELIVERED,2249.45
60592,48616,01-05-2023,PROCESSING,400.48
60593,49969,06-05-2023,PROCESSING,2063.42
60594,10116,25-04-2025,DELIVERED,194.16
60595,63723,18-06-2025,SHIPPED,2198.93
60596,25416,24-04-2024,SHIPPED,1039.54
60597,95933,07-07-2023,CANCELLED,2352.38
60598,70713,20-01-2024,CANCELLED,431.06
60599,87660,03-11-2025,PROCESSING,1060.97
60600,8285,24-11-2025,DELIVERED,1351.96
60601,3685,15-05-2024,DELIVERED,1662.48
60602,8581,28-09-2024,PENDING,1503.26
60603,95702,20-08-2025,PENDING,3244.52
60604,38246,13-05-2025,CANCELLED,1160.94
60605,79996,27-01-2025,PENDING,71.52
60606,23188,01-01-2025,DELIVERED,3108.28
60607,51385,03-05-2025,SHIPPED,722.77
60608,36846,15-08-2023,DELIVERED,216.94
60609,77394,17-06-2025,PROCESSING,1828.75
60610,22444,30-11-2023,DELIVERED,856.61
60611,53757,21-05-2024,PENDING,588.31
60612,64639,07-08-2025,PENDING,947.82
60613,4138,23-06-2024,DELIVERED,920.85
60614,40055,08-08-2024,RETURNED,440.47
60615,26764,23-08-2023,RETURNED,2496.99
60616,12913,13-02-2024,DELIVERED,590.55
60617,1667,24-03-2025,DELIVERED,1000.18
60618,1889,05-03-2023,PENDING,1448.08
60619,49451,16-09-2023,DELIVERED,1215.16
60620,65612,27-05-2025,DELIVERED,21.88
60621,18583,04-03-2025,DELIVERED,460.16
60622,33854,23-07-2024,SHIPPED,164.06
60623,87724,13-06-2024,PROCESSING,22.64
60624,65445,16-11-2025,CANCELLED,103.28
60625,12263,15-11-2023,DELIVERED,664
60626,92619,28-07-2025,SHIPPED,2865.05
60627,45079,08-02-2025,PENDING,435.65
60628,1895,30-06-2024,DELIVERED,1487.31
60629,39023,30-01-2024,RETURNED,1275.14
60630,75627,31-07-2024,DELIVERED,2903.13
60631,50558,19-11-2023,DELIVERED,1339.26
60632,74038,05-12-2025,DELIVERED,1644.06
60633,12467,30-10-2025,RETURNED,1069.26
60634,64553,15-06-2024,CANCELLED,272.25
60635,40808,02-08-2024,DELIVERED,128.45
60636,59080,09-09-2024,DELIVERED,2373.82
60637,57100,11-08-2025,PENDING,1074.25
60638,90384,03-02-2025,SHIPPED,1864.83
60639,59008,15-03-2025,RETURNED,2767.25
60640,46060,19-10-2023,DELIVERED,1354.44
60641,24892,13-09-2025,DELIVERED,637.17
60642,55822,16-07-2024,PROCESSING,1433.9
60643,49990,08-06-2023,SHIPPED,319.41
60644,66093,11-10-2025,PROCESSING,2422.42
60645,32202,26-11-2025,DELIVERED,283.36
60646,43880,02-10-2023,DELIVERED,2483.56
60647,70073,03-02-2023,PENDING,1061.4
60648,6727,08-10-2023,SHIPPED,2397.13
60649,31149,30-04-2024,CANCELLED,1274.13
60650,35567,07-06-2024,DELIVERED,1019.95
60651,24590,09-02-2023,SHIPPED,3097.66
60652,57031,03-04-2024,CANCELLED,1288.32
60653,89196,05-09-2024,DELIVERED,2563.38
60654,40480,16-03-2025,PROCESSING,9081.98
60655,53952,30-09-2025,PROCESSING,1077.85
60656,2140,04-09-2024,DELIVERED,959.18
60657,96832,12-09-2023,DELIVERED,129.86
60658,50963,16-01-2025,DELIVERED,854.69
60659,9568,12-04-2024,DELIVERED,10.58
60660,79169,22-08-2025,PENDING,311.68
60661,60440,11-02-2025,DELIVERED,2134.98
60662,56101,06-05-2023,PROCESSING,223.59
60663,87096,06-10-2023,CANCELLED,2276
60664,75246,29-08-2025,CANCELLED,1949.36
60665,94455,19-04-2023,SHIPPED,104.43
60666,4959,31-03-2023,DELIVERED,367.36
60667,46211,12-03-2023,PROCESSING,1012.2
60668,17348,26-04-2025,PROCESSING,3064.69
60669,75039,22-01-2025,SHIPPED,2575.31
60670,9029,08-05-2025,SHIPPED,106.67
60671,55524,15-10-2025,DELIVERED,463.07
60672,53174,19-09-2023,PENDING,534
60673,48123,27-09-2024,SHIPPED,3041.02
60674,93527,27-03-2025,PROCESSING,282.54
60675,37870,28-03-2025,RETURNED,1155.32
60676,72314,05-08-2024,DELIVERED,1474.41
60677,58623,14-03-2024,DELIVERED,88.17
60678,52906,01-07-2024,SHIPPED,26.44
60679,25159,21-04-2023,DELIVERED,88.68
60680,90189,15-01-2023,SHIPPED,524.07
60681,71287,17-08-2024,SHIPPED,762.15
60682,82059,01-01-2024,PROCESSING,808.86
60683,51382,02-04-2025,PENDING,70.1
60684,34100,30-11-2024,PROCESSING,3534.1
60685,57775,29-05-2023,DELIVERED,820.8
60686,76949,21-09-2023,PROCESSING,921.86
60687,71515,19-09-2024,SHIPPED,916.04
60688,32003,07-08-2024,DELIVERED,660.01
60689,46367,10-05-2024,SHIPPED,91.62
60690,40060,15-12-2025,DELIVERED,1030.61
60691,26382,28-06-2025,DELIVERED,1976.66
60692,63018,01-06-2025,SHIPPED,300.24
60693,38999,08-06-2023,SHIPPED,1137.1
60694,5775,02-10-2024,RETURNED,571.74
60695,77236,22-06-2023,DELIVERED,380.06
60696,11180,13-05-2023,SHIPPED,2285.48
60697,46433,02-02-2025,DELIVERED,7573.89
60698,9866,28-03-2025,RETURNED,153.44
60699,9264,31-05-2024,DELIVERED,145.17
60700,66769,01-04-2024,PROCESSING,5487.09
60701,11603,31-01-2025,SHIPPED,177.81
60702,14202,26-09-2024,PENDING,941.14
60703,16309,14-10-2025,SHIPPED,374.39
60704,30085,21-10-2023,DELIVERED,147.1
60705,84676,02-10-2024,SHIPPED,533.69
60706,17851,31-05-2025,DELIVERED,15313.83
60707,85998,06-04-2023,SHIPPED,1085.4
60708,74753,02-02-2025,DELIVERED,1012.68
60709,51670,04-06-2025,CANCELLED,24
60710,26837,09-02-2024,DELIVERED,2537.22
60711,41891,18-10-2024,RETURNED,3775.9
60712,47793,17-09-2025,PROCESSING,244.95
60713,86954,25-04-2025,CANCELLED,891.06
60714,10853,08-10-2024,DELIVERED,137.49
60715,60687,27-12-2024,PROCESSING,483.18
60716,15204,24-03-2025,DELIVERED,971.15
60717,65416,25-05-2025,SHIPPED,2444.79
60718,74130,28-10-2024,PENDING,488.64
60719,83511,14-08-2023,DELIVERED,19.43
60720,44387,31-03-2023,DELIVERED,1175.13
60721,13521,14-08-2024,DELIVERED,3098.08
60722,97672,04-07-2024,SHIPPED,262.5
60723,38111,05-04-2024,DELIVERED,315.31
60724,23338,15-04-2025,CANCELLED,15.92
60725,63847,12-07-2023,DELIVERED,1416.62
60726,53959,11-07-2025,CANCELLED,267.22
60727,66883,17-05-2025,DELIVERED,3398.54
60728,74835,16-11-2023,PROCESSING,4445.42
60729,31933,02-12-2025,PROCESSING,828.15
60730,48866,09-07-2023,DELIVERED,443
60731,38918,10-11-2025,DELIVERED,4516.28
60732,48200,27-05-2023,DELIVERED,2929.2
60733,78350,29-04-2023,SHIPPED,43.4
60734,48686,17-12-2023,SHIPPED,10571.11
60735,23691,25-04-2023,PROCESSING,1815.9
60736,74487,05-09-2023,PROCESSING,1031.62
60737,4295,19-10-2023,SHIPPED,2365.94
60738,79922,17-01-2024,RETURNED,4070.88
60739,81538,04-11-2023,SHIPPED,595.06
60740,644,03-10-2024,DELIVERED,185.73
60741,81088,19-08-2024,DELIVERED,1839.88
60742,35128,20-09-2025,SHIPPED,896.55
60743,22431,27-11-2025,SHIPPED,398.35
60744,10200,16-10-2024,PROCESSING,2466.93
60745,14765,23-01-2025,DELIVERED,104.81
60746,95420,19-05-2023,DELIVERED,413.18
60747,409,26-11-2025,SHIPPED,91.22
60748,46388,09-03-2024,DELIVERED,20.13
60749,45917,18-11-2025,DELIVERED,3882.29
60750,82697,04-11-2024,CANCELLED,1546.31
60751,43773,26-03-2023,PROCESSING,46.57
60752,39150,26-08-2024,DELIVERED,2917.51
60753,14908,28-06-2023,SHIPPED,710
60754,55643,08-08-2025,CANCELLED,1975.27
60755,69518,13-01-2025,DELIVERED,2763.85
60756,60335,26-01-2025,CANCELLED,991.68
60757,87303,24-12-2023,SHIPPED,646.26
60758,76553,01-08-2024,DELIVERED,984.92
60759,91488,18-10-2023,PENDING,198.24
60760,45528,21-05-2023,CANCELLED,606.58
60761,93269,17-11-2023,CANCELLED,99.24
60762,91355,26-10-2025,PROCESSING,213.64
60763,56528,13-05-2023,DELIVERED,8096.89
60764,70030,19-07-2025,DELIVERED,877.62
60765,45590,20-10-2023,DELIVERED,1426.37
60766,39168,27-10-2024,PROCESSING,796.6
60767,79053,27-05-2025,RETURNED,1593.26
60768,38662,01-10-2023,DELIVERED,238.56
60769,25001,05-03-2025,PENDING,3022.18
60770,57900,09-02-2024,DELIVERED,12271.13
60771,17590,08-10-2023,SHIPPED,1464.71
60772,67066,21-02-2025,SHIPPED,2912.56
60773,1607,12-09-2024,DELIVERED,1784.25
60774,83573,15-07-2023,SHIPPED,9379.78
60775,20973,07-05-2024,PROCESSING,3143.82
60776,92470,04-05-2025,CANCELLED,45.56
60777,44988,21-02-2025,SHIPPED,2239.83
60778,22514,01-02-2023,DELIVERED,248.9
60779,89652,02-06-2024,PENDING,199.91
60780,75773,10-08-2024,SHIPPED,277.39
60781,62460,19-10-2023,SHIPPED,616.35
60782,19683,11-03-2023,SHIPPED,6116.61
60783,40383,03-05-2024,DELIVERED,283.66
60784,28898,14-08-2024,PROCESSING,466.16
60785,99643,01-02-2023,DELIVERED,907.22
60786,45455,22-11-2025,SHIPPED,2121.82
60787,87742,03-09-2023,PROCESSING,1782.33
60788,56112,01-04-2024,DELIVERED,591.48
60789,76242,27-06-2024,SHIPPED,294.33
60790,5188,19-08-2025,PROCESSING,179.05
60791,71062,21-12-2023,CANCELLED,355.32
60792,83538,22-01-2024,DELIVERED,609.53
60793,61701,25-02-2023,PENDING,254.53
60794,27052,09-05-2023,PROCESSING,467.89
60795,70243,17-09-2024,DELIVERED,2422.82
60796,10212,23-07-2023,CANCELLED,27.67
60797,55789,25-01-2024,CANCELLED,273.94
60798,29256,27-02-2023,PENDING,756.93
60799,71823,05-06-2025,PROCESSING,1509.38
60800,84975,29-12-2023,CANCELLED,688.16
60801,26913,11-01-2023,PROCESSING,1217.63
60802,63144,14-01-2024,SHIPPED,3390.8
60803,2611,30-11-2023,PROCESSING,23266.26
