SHIPMENT_ID,ORDER_ID,SHIPPED_DATE,DELIVERY_DATE,STATUS
62127,56323,2025-08-17,2025-08-26,DELIVERED
62128,56324,2024-07-17,2024-08-06,DELIVERED
62129,56325,2025-04-11,,PACKED
62130,56326,2025-06-08,,IN_TRANSIT
62131,56327,2024-07-09,2024-07-10,DELIVERED
62132,56329,2025-06-28,,IN_TRANSIT
62133,56330,2024-05-10,2024-05-20,DELIVERED
62134,56331,2023-06-14,2023-06-21,DELIVERED
62135,56332,2023-03-02,2023-03-18,DELIVERED
62136,56333,2023-06-04,2023-06-06,DELIVERED
62137,56334,2023-04-04,,SHIPPED
62138,56335,,,
62139,56336,,,CANCELLED
62140,56337,2024-06-07,,PACKED
62141,56338,2023-07-09,,PACKED
62142,56339,2023-12-01,2023-12-02,DELIVERED
62143,56341,,,
62144,56342,2023-02-06,2023-02-11,DELIVERED
62145,56342,2023-02-06,2023-02-15,DELIVERED
62146,56343,2024-12-27,,PACKED
62147,56344,2025-01-13,,IN_TRANSIT
62148,56345,2024-02-21,,SHIPPED
62149,56346,,,CANCELLED
62150,56347,2024-11-09,,SHIPPED
62151,56348,2023-03-03,2023-03-12,RETURNED
62152,56348,2023-03-06,2023-03-12,RETURNED
62153,56349,2023-01-18,2023-01-20,DELIVERED
62154,56350,,,
62155,56351,2025-07-23,,IN_TRANSIT
62156,56352,2025-06-12,,PACKED
62157,56353,2023-01-26,2023-01-30,DELIVERED
62158,56354,2025-08-07,,SHIPPED
62159,56355,2024-11-19,2024-11-22,DELIVERED
62160,56355,2024-11-20,2024-11-28,DELIVERED
62161,56356,2024-06-26,2024-07-04,DELIVERED
62162,56357,2023-01-16,,PACKED
62163,56358,2023-03-31,,IN_TRANSIT
62164,56358,2023-04-01,,IN_TRANSIT
62165,56359,2024-05-30,2024-06-04,RETURNED
62166,56360,2024-08-23,2024-08-27,DELIVERED
62167,56361,2023-12-10,2023-12-11,DELIVERED
62168,56362,2025-10-03,,IN_TRANSIT
62169,56363,2024-10-26,,PACKED
62170,56364,2025-05-25,2025-06-01,DELIVERED
62171,56364,2025-05-25,2025-06-03,DELIVERED
62172,56365,2025-12-28,,SHIPPED
62173,56366,2024-08-07,,PACKED
62174,56367,2023-05-28,,PACKED
62175,56368,2024-10-11,,IN_TRANSIT
62176,56369,2024-03-21,,PACKED
62177,56370,2025-10-23,2025-11-06,DELIVERED
62178,56371,2023-07-04,2023-07-09,DELIVERED
62179,56372,2023-10-19,,PACKED
62180,56374,2025-12-10,,SHIPPED
62181,56375,2025-03-23,2025-03-26,DELIVERED
62182,56375,2025-03-23,2025-03-31,DELIVERED
62183,56376,2024-10-23,,PACKED
62184,56377,,,
62185,56378,,,
62186,56379,2024-08-11,,PACKED
62187,56380,2025-05-25,2025-06-01,RETURNED
62188,56380,2025-05-25,2025-05-28,RETURNED
62189,56381,2024-04-08,2024-04-13,DELIVERED
62190,56382,2024-06-03,,SHIPPED
62191,56383,2024-03-26,2024-03-29,RETURNED
62192,56384,2025-02-05,,SHIPPED
62193,56385,2023-12-18,2023-12-26,DELIVERED
62194,56386,2023-10-06,,SHIPPED
62195,56387,2025-11-15,,SHIPPED
62196,56388,2023-12-10,2023-12-16,DELIVERED
62197,56389,,,CANCELLED
62198,56390,2023-11-16,,IN_TRANSIT
62199,56391,2023-10-01,2023-10-03,DELIVERED
62200,56391,2023-09-29,2023-10-07,DELIVERED
62201,56391,2023-09-30,2023-10-09,DELIVERED
62202,56392,2023-05-24,,SHIPPED
62203,56393,2023-06-27,2023-06-28,DELIVERED
62204,56394,2025-07-28,,PACKED
62205,56395,2025-11-04,,PACKED
62206,56396,2025-05-07,2025-05-08,DELIVERED
62207,56397,2024-11-24,2024-11-26,DELIVERED
62208,56397,2024-11-23,2024-11-30,DELIVERED
62209,56397,2024-11-24,2024-12-04,DELIVERED
62210,56398,2025-03-03,2025-03-10,DELIVERED
62211,56399,2023-08-03,,IN_TRANSIT
62212,56399,2023-08-02,,SHIPPED
62213,56400,2025-06-25,2025-07-01,RETURNED
62214,56401,2024-11-06,,SHIPPED
62215,56402,2025-05-13,,PACKED
62216,56403,2023-11-15,,PACKED
62217,56404,2024-02-25,2024-03-01,DELIVERED
62218,56405,2024-07-24,2024-07-26,DELIVERED
62219,56406,2024-04-24,,SHIPPED
62220,56407,2023-11-24,,PACKED
62221,56408,2023-03-05,2023-03-12,DELIVERED
62222,56409,2023-02-08,2023-02-09,DELIVERED
62223,56410,2025-08-04,,IN_TRANSIT
62224,56411,2025-05-09,,SHIPPED
62225,56412,2023-05-08,,SHIPPED
62226,56413,2025-11-26,2025-11-27,DELIVERED
62227,56414,2025-07-05,2025-07-07,DELIVERED
62228,56415,2025-10-10,,SHIPPED
62229,56416,2023-11-13,,SHIPPED
62230,56417,2025-06-07,2025-06-13,DELIVERED
62231,56418,2024-12-23,2025-01-09,DELIVERED
62232,56419,2025-01-11,,SHIPPED
62233,56421,2023-04-25,,SHIPPED
62234,56422,2024-05-01,,IN_TRANSIT
62235,56423,2023-02-23,,IN_TRANSIT
62236,56424,2024-09-12,,PACKED
62237,56425,2025-10-23,2025-10-28,DELIVERED
62238,56427,2024-06-18,2024-06-22,DELIVERED
62239,56428,,,
62240,56429,,,
62241,56430,2025-02-08,2025-02-15,DELIVERED
62242,56431,2024-09-02,,IN_TRANSIT
62243,56433,2025-01-01,2025-01-08,RETURNED
62244,56434,2023-09-21,2023-10-01,DELIVERED
62245,56435,,,
62246,56437,2025-08-30,2025-09-02,DELIVERED
62247,56437,2025-08-29,2025-08-30,DELIVERED
62248,56438,2023-01-15,2023-01-23,DELIVERED
62249,56438,2023-01-15,2023-01-16,DELIVERED
62250,56439,2025-05-09,2025-05-13,DELIVERED
62251,56439,2025-05-09,2025-05-15,DELIVERED
62252,56439,2025-05-09,2025-05-10,DELIVERED
62253,56440,2023-02-21,,SHIPPED
62254,56441,2025-10-20,2025-10-24,DELIVERED
62255,56442,2023-07-18,,PACKED
62256,56443,2025-11-20,,PACKED
62257,56444,2023-01-06,,IN_TRANSIT
62258,56445,2023-06-09,2023-06-10,DELIVERED
62259,56446,2023-04-01,2023-04-10,DELIVERED
62260,56447,2023-10-05,,SHIPPED
62261,56448,2023-02-14,,SHIPPED
62262,56448,2023-02-15,,IN_TRANSIT
62263,56449,2024-09-15,,SHIPPED
62264,56450,2023-04-02,,PACKED
62265,56451,2023-05-21,,SHIPPED
62266,56452,2023-12-13,,IN_TRANSIT
62267,56453,2023-12-21,,PACKED
62268,56454,2023-08-11,2023-08-17,DELIVERED
62269,56455,2025-11-23,,PACKED
62270,56456,2024-08-15,,SHIPPED
62271,56457,2024-09-08,2024-09-18,DELIVERED
62272,56458,2024-12-31,,IN_TRANSIT
62273,56459,2023-10-18,,PACKED
62274,56460,2023-03-17,2023-03-26,DELIVERED
62275,56461,2025-05-24,2025-06-03,DELIVERED
62276,56463,2024-10-03,,SHIPPED
62277,56464,2024-01-23,2024-01-28,DELIVERED
62278,56466,,,CANCELLED
62279,56467,2025-02-02,2025-02-06,RETURNED
62280,56469,2023-08-27,,IN_TRANSIT
62281,56470,2025-07-15,2025-07-25,DELIVERED
62282,56470,2025-07-18,2025-07-26,DELIVERED
62283,56471,2025-11-27,2025-12-04,DELIVERED
62284,56472,2023-03-24,,PACKED
62285,56473,2023-08-28,,SHIPPED
62286,56474,2025-06-15,,SHIPPED
62287,56475,2024-08-10,2024-08-25,DELIVERED
62288,56476,2023-02-08,2023-02-16,DELIVERED
62289,56477,2023-10-11,2023-10-18,DELIVERED
62290,56478,2024-06-02,,IN_TRANSIT
62291,56478,2024-06-02,,IN_TRANSIT
62292,56478,2024-06-04,,IN_TRANSIT
62293,56479,2023-07-26,2023-07-27,RETURNED
62294,56480,2023-04-10,2023-04-16,DELIVERED
62295,56481,,,
62296,56482,2023-11-21,2023-11-24,DELIVERED
62297,56483,2023-03-31,2023-04-10,DELIVERED
62298,56484,2023-06-01,,PACKED
62299,56485,2025-06-12,,PACKED
62300,56486,2024-10-26,2024-11-10,DELIVERED
62301,56487,2025-12-05,2025-12-14,DELIVERED
62302,56489,2025-11-05,2025-11-07,DELIVERED
62303,56490,,,CANCELLED
62304,56491,2025-03-01,2025-03-06,DELIVERED
62305,56492,2024-08-19,,IN_TRANSIT
62306,56493,2024-02-03,2024-02-05,RETURNED
62307,56493,2024-02-03,2024-02-07,RETURNED
62308,56494,2024-11-23,2024-11-27,DELIVERED
62309,56495,2023-03-20,,SHIPPED
62310,56496,2024-04-09,,PACKED
62311,56497,2023-01-15,2023-01-22,DELIVERED
62312,56498,,,
62313,56499,2023-01-18,2023-01-19,DELIVERED
62314,56500,2025-01-15,2025-01-20,RETURNED
62315,56501,2025-08-09,2025-08-11,RETURNED
62316,56502,2024-05-08,2024-05-19,DELIVERED
62317,56503,2025-02-18,,SHIPPED
62318,56504,2023-06-12,,SHIPPED
62319,56505,2024-03-18,,PACKED
62320,56506,2023-06-05,2023-06-12,DELIVERED
62321,56507,2024-02-16,2024-02-19,DELIVERED
62322,56508,2025-05-29,2025-06-01,DELIVERED
62323,56509,2023-02-09,,PACKED
62324,56510,2025-09-06,,PACKED
62325,56511,2025-03-11,2025-03-20,DELIVERED
62326,56512,,,
62327,56513,2024-02-17,2024-02-20,DELIVERED
62328,56514,2025-10-16,2025-10-26,RETURNED
62329,56516,2024-11-29,2024-12-05,RETURNED
62330,56516,2024-11-28,2024-12-03,RETURNED
62331,56516,2024-11-29,2024-12-02,RETURNED
62332,56517,2024-07-29,,PACKED
62333,56518,2025-02-16,2025-02-22,DELIVERED
62334,56519,2024-11-25,2024-12-02,DELIVERED
62335,56520,2023-05-19,2023-05-21,RETURNED
62336,56521,2024-03-22,2024-03-24,DELIVERED
62337,56522,2025-09-16,,SHIPPED
62338,56523,2025-03-02,2025-03-08,DELIVERED
62339,56524,2025-03-31,2025-04-07,DELIVERED
62340,56525,2023-01-04,,SHIPPED
62341,56526,2024-06-17,,IN_TRANSIT
62342,56527,2023-01-21,2023-01-22,DELIVERED
62343,56527,2023-01-22,2023-02-04,DELIVERED
62344,56528,2023-05-27,,IN_TRANSIT
62345,56529,2023-11-26,,PACKED
62346,56530,2025-04-24,2025-04-29,DELIVERED
62347,56531,2023-05-28,,IN_TRANSIT
62348,56532,2024-07-16,,PACKED
62349,56533,2024-12-29,,SHIPPED
62350,56534,2024-07-03,,PACKED
62351,56535,,,CANCELLED
62352,56537,2025-06-28,,SHIPPED
62353,56538,2023-10-04,,IN_TRANSIT
62354,56539,2024-04-07,2024-04-17,DELIVERED
62355,56540,2024-07-28,2024-08-04,DELIVERED
62356,56540,2024-07-28,2024-08-02,DELIVERED
62357,56540,2024-07-28,2024-07-31,DELIVERED
62358,56541,2023-03-15,2023-03-17,DELIVERED
62359,56541,2023-03-14,2023-03-19,DELIVERED
62360,56542,2025-03-31,2025-04-04,DELIVERED
62361,56543,2023-09-02,2023-09-16,DELIVERED
62362,56544,2023-10-17,2023-10-25,DELIVERED
62363,56546,2024-08-31,,PACKED
62364,56547,2024-09-08,2024-09-15,DELIVERED
62365,56548,2024-08-17,2024-08-26,DELIVERED
62366,56549,2024-04-06,2024-04-08,DELIVERED
62367,56550,2023-09-27,2023-10-06,DELIVERED
62368,56551,2025-09-25,2025-10-05,DELIVERED
62369,56552,2024-03-21,2024-03-25,DELIVERED
62370,56553,2023-04-27,2023-05-02,DELIVERED
62371,56553,2023-04-26,2023-04-30,DELIVERED
62372,56554,,,CANCELLED
62373,56555,2025-09-16,2025-09-30,DELIVERED
62374,56556,2025-03-09,,PACKED
62375,56558,2024-11-09,2024-11-16,DELIVERED
62376,56559,2023-03-13,2023-03-18,DELIVERED
62377,56560,2024-01-05,2024-01-15,DELIVERED
62378,56561,2025-03-03,2025-03-10,DELIVERED
62379,56562,2023-09-12,2023-09-19,DELIVERED
62380,56562,2023-09-14,2023-09-19,DELIVERED
62381,56563,2024-11-20,,IN_TRANSIT
62382,56564,2024-11-23,,PACKED
62383,56565,2023-07-03,,SHIPPED
62384,56566,2023-01-23,,PACKED
62385,56567,2025-01-13,,PACKED
62386,56568,2025-02-14,2025-02-18,DELIVERED
62387,56568,2025-02-11,2025-02-27,DELIVERED
62388,56569,2025-08-04,,SHIPPED
62389,56570,2025-03-04,2025-03-14,DELIVERED
62390,56571,2023-11-16,2023-12-06,DELIVERED
62391,56572,2023-04-25,,IN_TRANSIT
62392,56572,2023-04-25,,SHIPPED
62393,56573,,,CANCELLED
62394,56574,2025-07-17,2025-07-22,DELIVERED
62395,56574,2025-07-15,2025-07-20,DELIVERED
62396,56574,2025-07-16,2025-07-26,DELIVERED
62397,56575,,,CANCELLED
62398,56577,,,
62399,56578,2023-05-03,2023-05-05,DELIVERED
62400,56579,2025-11-14,2025-11-18,DELIVERED
62401,56579,2025-11-14,2025-11-17,DELIVERED
62402,56580,2024-04-04,2024-04-14,DELIVERED
62403,56581,2024-05-14,,IN_TRANSIT
62404,56582,2023-10-06,2023-10-20,DELIVERED
62405,56583,2023-01-14,,IN_TRANSIT
62406,56583,2023-01-14,,SHIPPED
62407,56583,2023-01-11,,IN_TRANSIT
62408,56584,2023-11-21,,PACKED
62409,56585,2023-12-13,2023-12-20,DELIVERED
62410,56586,2024-05-05,,PACKED
62411,56587,2023-08-21,,SHIPPED
62412,56588,2023-04-17,2023-04-18,DELIVERED
62413,56589,2024-02-02,2024-02-08,DELIVERED
62414,56590,2024-03-12,,PACKED
62415,56591,2024-01-19,2024-01-23,RETURNED
62416,56592,,,
62417,56593,2023-10-01,,SHIPPED
62418,56594,2025-09-19,2025-09-21,DELIVERED
62419,56594,2025-09-16,2025-09-26,DELIVERED
62420,56594,2025-09-17,2025-09-21,DELIVERED
62421,56595,,,
62422,56596,,,
62423,56597,,,
62424,56598,2025-08-06,2025-08-07,RETURNED
62425,56599,2023-07-19,,IN_TRANSIT
62426,56600,2024-10-08,2024-10-24,DELIVERED
62427,56600,2024-10-06,2024-10-16,DELIVERED
62428,56601,2023-07-31,,PACKED
62429,56603,2025-12-04,,IN_TRANSIT
62430,56604,2024-12-19,2024-12-27,DELIVERED
62431,56605,,,CANCELLED
62432,56606,2024-04-05,,IN_TRANSIT
62433,56607,2025-02-03,,SHIPPED
62434,56608,,,CANCELLED
62435,56609,2025-11-13,2025-11-18,DELIVERED
62436,56609,2025-11-12,2025-11-14,DELIVERED
62437,56610,2025-04-27,,SHIPPED
62438,56611,,,
62439,56613,2025-10-27,,PACKED
62440,56614,2024-10-16,2024-11-05,DELIVERED
62441,56614,2024-10-15,2024-11-01,DELIVERED
62442,56614,2024-10-15,2024-10-17,DELIVERED
62443,56615,2025-07-31,2025-08-09,DELIVERED
62444,56616,2023-03-11,2023-03-19,DELIVERED
62445,56617,2024-12-31,,PACKED
62446,56619,2025-11-11,,SHIPPED
62447,56620,2025-10-21,2025-10-29,DELIVERED
62448,56621,2023-12-26,2024-01-04,DELIVERED
62449,56622,2024-01-19,2024-01-23,DELIVERED
62450,56623,2023-09-03,,SHIPPED
62451,56624,2023-07-29,2023-08-06,DELIVERED
62452,56625,2024-09-30,2024-10-09,DELIVERED
62453,56626,2025-08-03,2025-08-09,DELIVERED
62454,56627,2024-08-16,2024-08-20,DELIVERED
62455,56627,2024-08-17,2024-08-23,DELIVERED
62456,56628,2023-03-14,2023-03-31,DELIVERED
62457,56629,2024-10-17,2024-10-19,DELIVERED
62458,56630,2025-05-23,2025-05-27,DELIVERED
62459,56631,2025-03-25,,IN_TRANSIT
62460,56632,2023-05-31,2023-06-08,DELIVERED
62461,56633,2023-08-18,2023-08-23,RETURNED
62462,56634,2023-05-07,,SHIPPED
62463,56634,2023-05-05,,SHIPPED
62464,56635,2025-02-26,,PACKED
62465,56636,,,CANCELLED
62466,56637,2024-04-13,2024-04-14,DELIVERED
62467,56638,2023-11-05,,SHIPPED
62468,56641,2024-06-20,2024-06-23,RETURNED
62469,56642,2023-05-12,,IN_TRANSIT
62470,56643,,,
62471,56644,2025-03-17,2025-03-22,DELIVERED
62472,56644,2025-03-15,2025-03-22,DELIVERED
62473,56645,,,
62474,56646,2023-05-30,2023-06-06,DELIVERED
62475,56647,2023-10-12,2023-10-20,DELIVERED
62476,56648,2025-01-16,,PACKED
62477,56649,2024-08-19,,PACKED
62478,56650,2024-02-19,,PACKED
62479,56651,2024-04-17,,IN_TRANSIT
62480,56652,2023-04-21,2023-04-26,DELIVERED
62481,56653,2024-06-14,2024-06-27,DELIVERED
62482,56654,2025-01-29,,IN_TRANSIT
62483,56655,2023-02-10,,IN_TRANSIT
62484,56656,2025-03-23,2025-03-24,DELIVERED
62485,56657,2023-06-04,2023-06-10,DELIVERED
62486,56658,2024-01-05,2024-01-13,RETURNED
62487,56659,2023-11-15,2023-11-18,DELIVERED
62488,56659,2023-11-16,2023-11-17,DELIVERED
62489,56660,2024-02-17,,SHIPPED
62490,56661,2024-01-24,,SHIPPED
62491,56661,2024-01-25,,IN_TRANSIT
62492,56662,2025-12-09,,PACKED
62493,56663,2025-06-27,2025-06-30,DELIVERED
62494,56663,2025-06-27,2025-07-02,DELIVERED
62495,56664,2025-03-05,2025-03-09,DELIVERED
62496,56665,2025-06-15,,PACKED
62497,56666,2023-04-17,2023-04-18,DELIVERED
62498,56667,2024-09-12,2024-09-14,DELIVERED
62499,56668,2024-01-17,,SHIPPED
62500,56669,2023-10-21,2023-10-31,DELIVERED
62501,56670,,,
62502,56671,2023-12-16,,SHIPPED
62503,56672,2024-04-16,2024-04-23,RETURNED
62504,56672,2024-04-16,2024-04-21,RETURNED
62505,56673,2023-10-22,,SHIPPED
62506,56674,2023-11-20,2023-11-28,DELIVERED
62507,56675,,,
62508,56676,2023-04-05,,IN_TRANSIT
62509,56677,2023-10-08,,PACKED
62510,56678,2024-08-13,,IN_TRANSIT
62511,56679,2024-04-01,2024-04-05,DELIVERED
62512,56679,2024-04-02,2024-04-06,DELIVERED
62513,56680,2025-07-15,2025-07-23,DELIVERED
62514,56680,2025-07-16,2025-07-18,DELIVERED
62515,56681,2025-01-15,,SHIPPED
62516,56682,2025-05-21,,PACKED
62517,56683,2025-12-18,2025-12-19,RETURNED
62518,56684,2025-09-16,2025-09-17,RETURNED
62519,56686,2025-05-16,,IN_TRANSIT
62520,56687,2023-03-30,,PACKED
62521,56688,2024-07-12,,SHIPPED
62522,56688,2024-07-12,,IN_TRANSIT
62523,56688,2024-07-09,,SHIPPED
62524,56689,2023-06-09,,IN_TRANSIT
62525,56690,2023-07-09,2023-07-16,DELIVERED
62526,56691,2025-09-04,2025-09-08,DELIVERED
62527,56692,2023-03-27,2023-04-04,DELIVERED
62528,56692,2023-03-25,2023-03-31,DELIVERED
62529,56693,2024-03-31,2024-04-01,DELIVERED
62530,56694,2024-03-09,2024-03-12,DELIVERED
62531,56695,,,
62532,56696,2024-07-24,,PACKED
62533,56697,2024-10-24,,IN_TRANSIT
62534,56698,,,
62535,56699,2024-11-05,2024-11-07,DELIVERED
62536,56700,2023-03-26,,IN_TRANSIT
62537,56701,2024-05-18,2024-05-28,DELIVERED
62538,56702,2023-01-29,2023-02-06,DELIVERED
62539,56703,2025-09-03,2025-09-12,DELIVERED
62540,56704,2023-03-05,,SHIPPED
62541,56705,2025-09-25,,SHIPPED
62542,56705,2025-09-27,,SHIPPED
62543,56706,2025-06-29,2025-07-01,DELIVERED
62544,56707,2023-03-05,2023-03-12,DELIVERED
62545,56708,,,
62546,56709,2025-02-09,2025-02-17,DELIVERED
62547,56710,2024-07-12,2024-07-17,DELIVERED
62548,56711,2024-07-21,2024-07-25,DELIVERED
62549,56712,2023-05-11,2023-05-13,DELIVERED
62550,56712,2023-05-11,2023-05-21,DELIVERED
62551,56713,2024-07-20,,PACKED
62552,56714,2024-12-24,2025-01-05,DELIVERED
62553,56715,2023-05-21,2023-05-26,DELIVERED
62554,56716,,,CANCELLED
62555,56717,2024-01-03,,SHIPPED
62556,56717,2024-01-03,,IN_TRANSIT
62557,56718,2024-10-16,2024-10-17,DELIVERED
62558,56719,2025-10-25,2025-11-12,DELIVERED
62559,56720,2025-07-22,,IN_TRANSIT
62560,56721,2023-04-27,2023-04-30,DELIVERED
62561,56721,2023-04-24,2023-05-03,DELIVERED
62562,56722,2024-01-16,,IN_TRANSIT
62563,56722,2024-01-15,,SHIPPED
62564,56722,2024-01-16,,SHIPPED
62565,56723,2024-02-22,2024-03-11,DELIVERED
62566,56723,2024-02-22,2024-02-24,DELIVERED
62567,56724,2023-04-22,2023-04-26,DELIVERED
62568,56724,2023-04-21,2023-04-28,DELIVERED
62569,56725,2023-08-09,2023-08-12,DELIVERED
62570,56726,2023-07-08,2023-07-18,DELIVERED
62571,56727,2025-11-24,2025-12-01,DELIVERED
62572,56728,2023-10-13,2023-10-18,DELIVERED
62573,56728,2023-10-14,2023-10-24,DELIVERED
62574,56729,2024-04-17,2024-04-20,DELIVERED
62575,56729,2024-04-14,2024-04-22,DELIVERED
62576,56729,2024-04-16,2024-04-25,DELIVERED
62577,56730,2024-09-20,2024-09-28,RETURNED
62578,56730,2024-09-20,2024-09-24,RETURNED
62579,56731,2024-05-24,,SHIPPED
62580,56732,2023-05-14,,IN_TRANSIT
62581,56732,2023-05-16,,IN_TRANSIT
62582,56733,2024-12-11,2024-12-24,DELIVERED
62583,56734,2023-09-27,2023-10-07,DELIVERED
62584,56735,2024-02-25,,PACKED
62585,56736,2024-07-20,2024-07-30,DELIVERED
62586,56737,2025-08-08,2025-08-18,RETURNED
62587,56737,2025-08-11,2025-08-21,RETURNED
62588,56738,2025-08-26,,SHIPPED
62589,56738,2025-08-25,,SHIPPED
62590,56738,2025-08-26,,SHIPPED
62591,56739,2025-10-11,2025-10-16,DELIVERED
62592,56740,2025-08-24,2025-08-30,DELIVERED
62593,56740,2025-08-24,2025-09-03,DELIVERED
62594,56740,2025-08-25,2025-08-27,DELIVERED
62595,56741,2023-06-03,,IN_TRANSIT
62596,56742,2023-05-04,,PACKED
62597,56743,2023-10-20,,PACKED
62598,56744,2025-01-18,2025-01-28,DELIVERED
62599,56745,2024-09-19,2024-09-21,DELIVERED
62600,56746,2023-11-06,2023-11-07,DELIVERED
62601,56747,2024-04-22,2024-04-29,DELIVERED
62602,56748,,,
62603,56749,2024-02-05,,PACKED
62604,56750,2024-10-26,,PACKED
62605,56751,2023-04-07,,PACKED
62606,56752,2024-10-27,,IN_TRANSIT
62607,56753,2023-01-25,2023-02-01,RETURNED
62608,56754,,,CANCELLED
62609,56755,,,CANCELLED
62610,56756,2023-12-06,2023-12-14,DELIVERED
62611,56757,2025-04-27,,PACKED
62612,56758,2025-02-12,,SHIPPED
62613,56759,2024-04-24,,PACKED
62614,56760,2023-03-15,2023-03-25,DELIVERED
62615,56761,2024-04-20,,SHIPPED
62616,56762,2023-02-17,2023-02-21,DELIVERED
62617,56763,2024-08-24,,SHIPPED
62618,56764,2023-03-15,,SHIPPED
62619,56765,,,
62620,56766,2025-08-24,2025-09-01,DELIVERED
62621,56767,2024-06-26,,IN_TRANSIT
62622,56768,2024-04-10,,PACKED
62623,56769,2024-06-19,2024-07-03,DELIVERED
62624,56770,2025-07-30,,IN_TRANSIT
62625,56771,,,
62626,56772,2025-04-03,2025-04-04,DELIVERED
62627,56774,2023-02-23,,PACKED
62628,56775,2024-11-14,2024-11-20,DELIVERED
62629,56776,2025-04-29,,PACKED
62630,56777,2024-03-05,,PACKED
62631,56778,,,
62632,56779,2024-08-27,,PACKED
62633,56780,2023-07-27,,IN_TRANSIT
62634,56780,2023-07-26,,SHIPPED
62635,56781,2024-09-29,2024-10-08,DELIVERED
62636,56781,2024-09-29,2024-10-04,DELIVERED
62637,56782,2024-04-11,2024-04-19,DELIVERED
62638,56782,2024-04-12,2024-04-15,DELIVERED
62639,56782,2024-04-09,2024-04-10,DELIVERED
62640,56783,2024-04-20,,IN_TRANSIT
62641,56784,2024-03-03,,IN_TRANSIT
62642,56786,,,
62643,56787,2025-01-17,2025-01-21,DELIVERED
62644,56787,2025-01-19,2025-01-23,DELIVERED
62645,56788,2024-10-19,2024-10-26,DELIVERED
62646,56789,2023-11-25,2023-12-04,DELIVERED
62647,56790,2024-06-12,2024-06-22,DELIVERED
62648,56792,,,
62649,56793,,,
62650,56794,,,CANCELLED
62651,56795,2024-12-16,2024-12-25,DELIVERED
62652,56796,2023-09-17,,PACKED
62653,56797,2025-07-02,,IN_TRANSIT
62654,56798,2025-05-16,,PACKED
62655,56799,2024-05-06,,IN_TRANSIT
62656,56799,2024-05-06,,IN_TRANSIT
62657,56800,2023-07-14,,SHIPPED
62658,56801,2025-10-04,2025-10-13,DELIVERED
62659,56802,2024-10-25,,IN_TRANSIT
62660,56803,2024-01-30,2024-02-08,RETURNED
62661,56804,2024-03-08,2024-03-10,DELIVERED
62662,56805,2023-06-04,2023-06-13,RETURNED
62663,56806,2023-11-09,2023-11-16,DELIVERED
62664,56806,2023-11-10,2023-11-20,DELIVERED
62665,56808,2025-06-04,2025-06-07,DELIVERED
62666,56809,2024-12-15,,IN_TRANSIT
62667,56810,2025-11-26,2025-12-01,DELIVERED
62668,56811,2024-01-13,2024-01-15,DELIVERED
62669,56811,2024-01-10,2024-01-13,DELIVERED
62670,56813,2023-08-16,,PACKED
62671,56814,2023-02-19,2023-02-20,DELIVERED
62672,56815,2023-06-08,,PACKED
62673,56816,2024-11-30,,IN_TRANSIT
62674,56817,2023-01-09,2023-01-17,DELIVERED
62675,56818,2023-11-06,2023-11-15,DELIVERED
62676,56819,2025-02-27,,SHIPPED
62677,56820,2024-08-24,2024-08-25,DELIVERED
62678,56821,2025-07-27,2025-07-30,DELIVERED
62679,56822,2023-04-04,,IN_TRANSIT
62680,56823,2023-06-06,,IN_TRANSIT
62681,56824,,,CANCELLED
62682,56825,2025-11-04,,PACKED
62683,56826,2025-03-07,,SHIPPED
62684,56827,2024-03-04,,IN_TRANSIT
62685,56827,2024-03-05,,SHIPPED
62686,56828,2023-02-13,2023-02-21,DELIVERED
62687,56829,2023-03-19,,IN_TRANSIT
62688,56830,2023-10-18,,SHIPPED
62689,56832,2023-05-24,,PACKED
62690,56833,2025-12-02,2025-12-10,DELIVERED
62691,56834,2024-11-15,,PACKED
62692,56835,2025-05-31,2025-06-03,DELIVERED
62693,56836,,,CANCELLED
62694,56837,2023-01-05,,PACKED
62695,56838,2025-10-29,,PACKED
62696,56839,2023-09-25,2023-10-10,DELIVERED
62697,56840,2023-05-04,2023-05-09,DELIVERED
62698,56841,2024-07-28,,SHIPPED
62699,56842,2024-12-04,2024-12-10,DELIVERED
62700,56843,2025-07-16,2025-07-22,DELIVERED
62701,56844,2025-06-06,2025-06-11,DELIVERED
62702,56845,2023-06-18,,PACKED
62703,56846,2024-11-09,,PACKED
62704,56847,2025-06-23,,PACKED
62705,56848,,,
62706,56849,2025-03-04,,PACKED
62707,56850,2025-12-26,,PACKED
62708,56851,2023-06-29,,SHIPPED
62709,56852,,,
62710,56853,2025-09-02,,SHIPPED
62711,56854,2025-12-12,,PACKED
62712,56855,2023-11-19,,PACKED
62713,56857,2025-03-27,,PACKED
62714,56858,2023-04-12,,SHIPPED
62715,56859,2023-11-07,2023-11-17,DELIVERED
62716,56859,2023-11-05,2023-11-15,DELIVERED
62717,56860,2025-03-08,,IN_TRANSIT
62718,56861,2023-11-07,,IN_TRANSIT
62719,56862,2023-04-23,,IN_TRANSIT
62720,56862,2023-04-22,,IN_TRANSIT
62721,56864,,,CANCELLED
62722,56865,2023-08-16,2023-08-18,DELIVERED
62723,56866,2025-04-30,2025-05-04,DELIVERED
62724,56866,2025-04-29,2025-05-07,DELIVERED
62725,56866,2025-04-30,2025-05-03,DELIVERED
62726,56867,2025-03-25,2025-03-27,DELIVERED
62727,56868,2023-09-15,,PACKED
